author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Гане Тодоровски,Биографија,,Патопис на душа,"Патопис на душа

Оди, душе, низ животот, низ неговиот хаос и ред,
Се преместувај со нозете, но и со мислите широко разред.
Оди на работа, odi на сон, odi на надеж,
Секој чекор е ново прашање, секој чекор е ново решение.

Ништо не оди спокојно, сè тече, сè се движи,
Како ѕидниот часовник, кој секој ден го брои.
Оди низ спомени, низ радости и туге,
Секој ден е нов пат, секој ден е нова страда.

Оди по линија на помал отпор, избегнувај судри,
Но не заборавај, дека и тие нè прават посилни.
Оди во чекор со времето, со модата,
Но не заборавај најпрвин, дека срцето нè води.

Оди низ овие улици, низ тие пустини,
Секој расцеп е дел од твојот животен план.
Прв пат, прва љубов, прв поглед на Охридското езеро,
Секој прв чекор е дел од твојот животен циклус.

Оди, душе, odi, никогаш не застанувај,
Затоа што секој следен чекор нè води кон нови висини.
Сега читај билтенот на животот, билтенот на душа,
Курдистан на душевните земји, каде што сè се раѓа и умре.

Оди, душе, odi, ти си поет на својот живот,
Пишувај со ѕвезди, со сонце, со месечина,
Пишувај со срце, со душата, со целиот свет,
Затоа што ти си поет на својот патопис.",8521,599,9120,5311
Гане Тодоровски,Сонет,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот, 
како чекоречки ветер, 
преку спомени, рани и радости, 
и сите расцепи на душа.

Првите чекори, уште ги чувствуваш, 
но уште не знаеш каде оди,
но тие те носат во нови земји, 
каде охридското езеро се одразува во срцевиот брег.

Се упатува кон цел, 
секој ден е ново патување, 
на работа, на кино, на состанок, 
секој ден е ново искуство.

Се пренесува со мисли, со сонови, 
преку писма и ветрови, 
и секој ден нека е нов почеток, 
како курдистански ден на нов хоризонт.

Оди срцето, брзо и бавно, 
со прстите на рацете, 
и секој ден е ново песничко творештво, 
како поет што го пее своето езеро.

Се протега, се простира, 
во срцевиот океан, 
и секој ден е ново сонце, 
како билтен на нови висини.

Оди срцето, низ животот, 
и секој ден е нова глава, 
на прв поглед, на прв чекор, 
на прв план, на прв сон.

Срцето оди, низ животот, 
и секој ден е ново прашање, 
но сè уште го бара својот одговор, 
во тишината на охридското езеро.",8521,515,9036,4711
Гане Тодоровски,Фуснота без повод,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот, брзо и тихо,
Кај спомени, кај радости, кај тишината на ноќта.
Се протега патот, покрај реките на чувства,
Секој чекор е спомен, секој чекор е нова страст.

Уште една улица, уште еден пресврт,
Срцето го бара својот курс, својот правец.
Оди во чекор со времето, но сè повеќе мисли,
На првите чекори, на првите среќи.

Патопис на срцето, низ гајовите на душа,
Каде што расцепите стануваат мостови на надевање.
Оди срцето, низ тинести патишта,
Но сè уште верува во светлото на новите денови.

Оди, срце, води мене низ овие низини,
Каде што охридското езеро сонува во тишината.
Оди, срце, тука сум јас, со тебе во билтенот на душа,
Песна за нас, за нашиот курс, за нашиот ид.

Оди, срце, низ курдистанот на мислите,
Каде што секој поет наоѓа свој пат.
Оди, срце, тука сме ние, во овие стихови,
Песна за љубовта, за животот, за нас.",8521,473,8994,4190
Гане Тодоровски,Молитва,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот, 
како чекоречки ветер, 
преку спомени, низ сенките,
и ги следи ѕвездите на тишината.

Оди срцето, во чекор со времето,
но и уште побрзо, 
за да стигне до она што го чека,
каде што расцепот станува мост.

Оди срцето, низ болката и радост,
како патот покрај реката,
и се простира, се протега,
преку првите чекори и првите љубовни зборови.

Оди срцето, брзо и на прсти,
преку нијансите на охридското езеро,
каде што билтенот на тишината,
носи вести од курдистанскиот сон.

Оди срцето, низ поетските рими,
како да го следи првиот сончев зрак,
и во себе ги собира сите расцепи,
за да стане еден, целосен и слободен.

Оди срцето, уште и уште,
преку минатото и иднината,
за да стигне до она што е прво,
и да пронајде својот прв дом.",8521,399,8920,3669
Гане Тодоровски,Скица за првото писмо до Ема Гермова,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот вечно се движи,
пеш, низ спомени, низ радости и туги.
Се упатува кон сонце, кон нови хоризонти,
се пренесува со надежи, со ветрови.

Оди со љубов, со чекор лесен и силен,
следи ѕвезди, следи сонце, следи текот на времето.
Настои, се стреми, секој ден нови висини,
се движи како ѕидниот часовник, никогаш не спина.

Патот оди покрај реки, покрај спомени,
се простира во далечина, во сонце и во сенки.
Нему добро му оди, секој ден нови перла,
се надева дека ќе оди кон подобро.

Се грижи за луѓе, за нивни радости и болки,
се движи со начин, со срце полно од надевање.
Треба да побрзаме, си оди времето,
одиме понатаму, во нови перспективи.

Оди срцето, низ животот вечно се движи,
пеш, низ спомени, низ радости и туги.",8521,396,8917,3548
Гане Тодоровски,4ти МАЈ 1903,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот, 
како чекоречки ветер, 
преку спомени, низ сенките,
и ги следи ѕвездите на тишината.

Оди срцето, во чекор со времето, 
но и уште побрзо, 
за да стигне до она што го чека,
и да се сретне со првите сончеви зраци.

Оди срцето, низ рани и радости,
како патник, низ пустините на душа,
и секој ден прави нови расцепи,
но и ги зацилува сите раните.

Оди срцето, низ охридското езеро,
каде што се одразуваат сите надеж,
и секој брег носи нови приказини,
каде што срцето бара свој дом.

Оди срцето, низ курдистан на чувства,
каде што се творат поетички рими,
и секој стих носи нова љубов,
каде што срцето бара своја верност.

Оди срцето, уште и уште,
но секој чекор е прв,
и секој ден е нов почеток,
каде што срцето бара своја истина.",8521,407,8928,3672
Гане Тодоровски,Пречек,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот го следи својот курс,
Се протега по спомени, низ минатото врвејќи.
Се упатува кон сонце, секој ден нов ден ќе дојде,
Се движи, се вози со ветровите на љубовта.

Оди срцето, низ ѕвездените ноќи,
Се стреми кон ѕвездите, надежта во себе носи.
Се грижи за оние што ѝ лежат на душата,
Се движи со ритамот на животот, брзо, на прсти.

Оди срцето, низ ритмовите на природата,
Се простира по брегови, низ Охридско езеро.
Се содржи во секој чекор, во секоја миглица,
Се следи со љубов, со надеж, со сè што е вистинито.

Оди срцето, низ текстот на животот,
Се упатува кон првите сончеви зраци,
Се раководи со првите чекори,
Се движи во прв ред, во прв план.

Оди срцето, низ билтените на спомени,
Се следи со курдистанските ритми,
Се раководи со првите поети,
Се протега низ животот, никогаш не се застанува.

Оди срцето, никогаш не се застанува,
Се движи, се следи, се раководи, се содржи,
Се упатува кон вистинитоста, кон љубовта,
Се протега низ животот, низ целиот универзум.",8521,542,9063,4974
Гане Тодоровски,Зимска прикаска,,Патопис на душа,"Патопис на душа

Оди, душе, низ животот, низ неговиот хаос и ред,
Се преместувај со нозете, но и со мислите широко разред.
Оди на работа, odi на сон, odi на љубов,
Секој чекор е ново прашање, но и нов откритија.

Ништо не оди брзо како срцето кога љубовта почнува,
Оди по линија на помал отпор, но дури и така се спојува.
Оди на кино, odi на улици, odi во срцето на природата,
Секој пат е ново искуство, секој ден е нова драма.

Оди, душе, и не губи трага од себе,
Се протегај, се простирај, но не заборавај да си ти.
Оди во чекор со времето, но чувај свој идентитет,
Оди со сон, odi со вистинската љубов, odi со срцето.

Оди, душе, и не верувај на оние кои ми го кажуваат дека не оди,
Ти си прв, ти си најдобар, ти си уникатен и единствен.
Оди, душе, и не губи верба во себе,
Затоа што ти си прв, ти си прв во срцето на сè што оди.",8521,436,8957,3836
Гане Тодоровски,Нашинска (III),,Пејзаж на спомени,"Пејзаж на спомени

Оди, лесно чекор, низ спомени што уште живо ми одат,
Прошетав низ улици, каде уште сè ми оди на ум.
Сега сум стар, но уште ги чувствувам тие топли денови,
Кога низ нивата уште одев, без никакви граници.

Оди, тихо време, низ гајови, каде уште сè ми оди,
Кој да слушне ветерот, тој уште ќе го разбере.
Сега сум стар, но уште ги чувствувам тие сончеви денови,
Кога низ езерото уште одев, со срце полно од надевање.

Оди, лесно чекор, низ спомени што уште живо ми одат,
Прошетав низ улици, каде уште сè ми оди на ум.
Сега сум стар, но уште ги чувствувам тие топли денови,
Кога низ нивата уште одев, без никакви граници.

Оди, тихо време, низ гајови, каде уште сè ми оди,
Кој да слушне ветерот, тој уште ќе го разбере.
Сега сум стар, но уште ги чувствувам тие сончеви денови,
Кога низ езерото уште одев, со срце полно од надевање.

Оди, лесно чекор, низ спомени што уште живо ми одат,
Прошетав низ улици, каде уште сè ми оди на ум.
Сега сум стар, но уште ги чувствувам тие топли денови,
Кога низ нивата уште одев, без никакви граници.

Оди, тихо време, низ гајови, каде уште сè ми оди,
Кој да слушне ветерот, тој уште ќе го разбере.
Сега сум стар, но уште ги чувствувам тие сончеви денови,
Кога низ езерото уште одев, со срце полно од надевање.",8521,690,9211,4717
Гане Тодоровски,Македонски јазик,,Патопис на срцето,"Патопис на срцето

Оди срцето, низ животот, 
како чекоречки ветер, 
преку спомени, низ сенките,
и ги следи ѕвездите на тишината.

Оди срцето, во чекор со времето, 
но уште не го пронајде местото,
каде што ќе оди, 
каде што ќе почине.

Оди срцето, низ рани и радости, 
како расцеп во камен, 
но секој расцеп е пат,
каде што растат нови цвеќиња.

Оди срцето, брзо и на прсти, 
но уште не се достигна првиот врв,
каде што се гледа охридското езеро,
каде што се спојуваат сите курсеви.

Оди срцето, со првите чекори,
во прв план на животот,
каде што се пишуваат нови билтени,
каде што се пејат стихови на првите поети.

Оди срцето, низ курдистан на чувства,
каде што се искажуваат тишините,
каде што се откриваат новите перспективи,
каде што се раѓаат новите сонцеви зори.",8521,408,8929,3571
Владо Урошевиќ,ГРАДОВИ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо се шета вековите,
стои едно ателје, единствено,
каде што времето се задржува.

Надвор, низ ноќта, паднал е дождот,
капени улици, сончеви спомени,
и под небото, што го осветлува,
светли се ѕидините на стариот град.

Зад секој рид, тихо се скрива,
приказната на минатото,
и под него, мирно се одмора,
душата на градот, вечен и старомоден.

Врз секој коридор, воздухот го носи,
мирисот на стари улици,
и под светлината на месечината,
се шета душа, барајќи спокој.

Секој кат, секоја соба,
среди своите спомени,
и под нив, животот продолжува,
во срцето на стариот град, под ноќен дожд.",5099,340,5439,3861
Владо Урошевиќ,ЦИГАНСКО ЛETO,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо се шета вековите,
стои едно ателје, единствено,
каде што времето се задржува.

Надвор, низ ноќта, дождот падна,
капките брзаат, брзаат,
и градот го покриваат со својата ткаенина,
како да го враќаат во детството.

Зад ридот, надворешниот свет почива,
но тука, под ноќниот воздух,
се шетаат спомени, се шетаат души,
и сите се средуваат во ритмот на дождот.

Врз дрвениот под, лазеа муви,
како да ги следат стапките на минатото,
и секоја капка е писмо,
писмо што го раскажува неговиот живот.

Постои уште една ритмичка вечер,
каде што сите се подготвиле,
подготвиле да се соединат со ноќта,
под ноќниот дожд, под светлината на спомените.

Воздухот е свеж, полн со мирис на земја,
и срцето се полни со тишината,
тишината што го враќа назад,
во срцето на старата градина.

Тука, под ноќниот дожд,
се родува уште една песна,
песна за спомени, за души,
и за градот што се смири во ноќта.",5099,483,5582,4314
Владо Урошевиќ,МИРИСИ HA ПОПЛАДНЕТО,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо стои единствен ателје,
низ ноќта тихо шета сенка,
и под нејзиниот врв се чуди.

Зад ридот крева густ чад,
а дождот лесно се пробива,
низ улици, низ спомени,
сите се враќаат кон своите домови.

Врз дрвениот под, брзо брза,
водените капки летаат,
среди ги сите спомени,
и ги врзува во една вечерна слика.

Постои уште една ритка,
заборавена под темнината,
која чека својот ред,
да се слушне под ноќниот дожд.

Воздухот е свеж, исполнет со мирис,
и под небото висат ѕидани кули,
кои сонуваат за далечината,
и за светот што лежи зад нив.

Тука, под ноќниот дожд,
стариот град пронаоѓа својот ритам,
и секој чекор е споен со спомен,
во вечен циклус на минатото и сегашноста.",5099,388,5487,3998
Владо Урошевиќ,Тајната на сонувачите,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќниот низ, каде што темнината се риде,
Дојде дожд, лебдејќи низ воздухот, лебдејќи низ сите мечти,
Се прошетаа гостите, тихо, зад ридот на спомени.

Градот стоеше мирно, под светлината на месечината,
Се чудеше како зад него се криеа тие стари приказни.
Се среди во тишината, градот, со своите улици,
Се подготвуваше за нов ден, но ноќта беше уште долга.

Врз дрвениот под, каде што стоеше, падна дождот,
Каде што ридот чекаше, тихо, под ѕвездената купола.
Се чудеше дали ќе постои уште една утро,
Дали ќе се промени нешто, или ќе остане истиот град.

Воздухот беше свеж, но и полн со очекувања,
Се чудеше дали ќе се ѕида кули во воздух,
Дали ќе се најде некој нов пат, под ноќта,
Да се открие некоја нова ритка, под ѕвездите.

Градот чекаше, под ноќта, под дождот, под ридот,
Се чудеше дали ќе се промени, или ќе остане истиот,
Се среди во тишината, под ноќта, под дождот,
Се подготвуваше за нов ден, но ноќта беше уште долга.",5099,545,5644,4468
Владо Урошевиќ,ЗИМСКА БАВЧА,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо стои единствен ателје,
низ ноќта лета полниот дожд,
и градските улици се осветлуваат.

Зад ридот, каде што се крева чад,
се крие уште една тајна,
под светлината на луната,
каде што срцето чека својата судбина.

Врз дрвениот под, стапка по стапка,
се движим како во сон,
средувајќи ги спомените,
и наоѓајќи ги изгубените ритми.

Постои уште една приказна,
заборавена под слојот на времето,
ридот на спомените,
каде што се ѕидаат кули во воздух.

И во овој стар град, под ноќниот дожд,
сè уште стои она што нема да замине,
душите на минатите,
и нивната вечен ритм на животот.

Врз секој камен, врз секоја улица,
се остава трага од некогаш,
и под ноќниот дожд,
сè уште звучни се нивните песни.",5099,402,5501,3389
Владо Урошевиќ,ЧАД И СЕВЕР,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритма на времето,
таму низ ноќта лета дожд, тихо, како спомен на заборавените.
Се прошетуваме под ламбите, кои осветлуваат сенки од минатото,
и секој кап слева како да ни ги враќа заборавените зборови.

Зад секој рид, каде што се крие утринскиот светилник,
се слуша звукот на чекорите, кои се движат врз подот на спомените.
Врз секој ѕид, има приказни, испреплетени како нити во ткаенина,
и секој дожд ги испива, ги враќа на површина.

Постои уште една ритмичка ритка, под ноќниот воздух,
каде што се слушаат шепоти, тихо, како да се чека утринскиот светилник.
Секој кап дожд е малку мирување, секој чекор е малку надеж,
и срцето се смири, затоа што постои уште една можност.

Воздухот е полн со тишина, испреплетена со ветерот на спомени,
и секој чекор врз подот е малку мир, малку надеж.
Зад секој рид, зад секој дожд, постои уште една приказна,
и срцето продолжува да чека, затоа што постои уште една можност.",5099,517,5616,4468
Владо Урошевиќ,ПОПЛАДНЕ ПО ДОЖДОТ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќниот небоцрт, каде што ѕида кули во воздух се чеше,
Таму каде што низ гатарските улици се прошета,
И каде што зад секој рид се крие тишината на сончевиот ден.

Се прошетуваме, градскиот парк, кадешто дрвјата шепот,
Се ритам на дрвениот под, под лаењето на далечниот ветер,
Додека дождот тихо падне, врз кошулата на вечерниот свет,
И ни се исуши солзите, врз лице кое го знае смислата на тишината.

Зад ридот, каде што се одвива животот, мигнувал светлиот свет,
Се крева густ чад, но ние го носиме ветрот на надежот,
Се пробиваме низ темнината, врз патот кон светлината,
Секој чекор е градски, секој чекор е дел од нашата приказна.

Воздухот е свеж, но и полн со очекувања,
Секој здив е дел од нашата легенда,
Секој рид е дел од нашата борба,
Секој град е дел од нашата драма.

Тука, под ноќниот дожд, ние стоиме,
Секој чекор е дел од нашата легенда,
Секој рид е дел од нашата борба,
Секој град е дел од нашата драма.",5099,535,5634,4521
Владо Урошевиќ,ЛЕТЕН ДОЖД,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина, 
кадешто улици се спојуваат,
стои едно ателје, тихо и чака,
под ноќниот сјај на далечни ѕвезди.

Врз него лета дождот, лебдечки и лесен,
како да го мие со светлината на спомените.
Зад ридот, густо се крева чад,
но тука, под ноќта, сè е мирно и вечно.

Градот стои, малку отстои,
како да се одморува од своите вековни бремења.
Се среди, се подготвува за нов ден,
но засега, сончевиот свет го остави под ноќта.

Воздухот е свеж, исполнет со мирис на земја,
и тихо чека додека утринскиот свет ќе се разбуди.
Се ритамот на дождот, ритам на спомени,
и градот стои, под ноќта, вечен и несменлив.",5099,349,5448,2899
Владо Урошевиќ,ПОПЛАДНЕ ПО ДОЖДОТ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Мислите низ ноќта летаат, брзаат,
како дождот низ срцето на градот.
Стариот град, со своите улици,
се риде под ноќниот воздух.

Врз дрвениот под, чекорите тишат,
но под темнината, скриени се траги.
Зад секој рид на куќи, тихо стои,
светлина што никогаш не ги губи.

Се прошетува низ гатарски улици,
среди спомени, ги риде со душа.
Врз секој ѕид, животот е напишан,
и низ него, срцето го носи.

Постои уште една ноќ, под ѕвезден свод,
каде што сите ридјат, но не се губаат.
Воздухот е свеж, но и полн со очекувања,
и зад секој рид, има нови надеж.

Стариот град, под ноќен дожд,
се риде со спомени, со љубов и со надеж.",5099,361,5460,3305
Владо Урошевиќ,ΚΟЊΑΗИЦИ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици
се ритмат од спомени, низ ноќта се шета
единствениот ателје, скриен под сенката
на стариот рид, кој вечно го гледа светот.

Дождот паѓа, плесот на капките врз камените
плочи, звучни како стари мелодии, ги ритмира
ритмовите на минатото. Воздухот е свеж,
полн со мирис на земја, зеленило и далечни
спомени, како да ги носат ветровите.

Зад секој угаок, зад секој ѕид, се крие
приказната на градот, исполнет со љубопитни
детали, со тајни што чекаат да се откријат.
Секој пот, секоја капка дожд е ново писмо
во книгата на неговиот живот.

Врз плочите, врз минатите траги, се движи
душата на градот, исполнета со надеж
и спомени. Секој дожд е нов почеток,
секој рид е нов изглед, секој под е нов
почеток за сонување и надеж.

Постои уште една приказна, под ноќниот
дожд, каде што градот спие, но не и умре.
Постои уште една ритмика, под звукот
на дождот, каде што срцето на градот
се ритмира со љубов и спомени.

И во овој стар град, под ноќниот дожд,
секој ден се раѓа нова приказна, секоја
вечер е нов почеток, секој утрина е
нов сон, нов надеждан ден за срцето
на овој вечен град.",5099,600,5699,4922
Владо Урошевиќ,БЛАГА ЗИМА,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќен дожд, низ него се прошетува тихо.
Градот спие, но неговиот дух се движи,
Се крене густ чад, зад ридот, под небото темно.

Врз дрвениот под, чекорите тихо звучат,
Каде што минатината се стекнува со сега.
Се прошетаа гостите, врз минатото размислувајќи,
Додека дождот паднал, врз нив, врз него.

Се среди во спомените, секој камен, секоја улица,
Се подготвува за нови приказни, за нови денови.
Се мириса свежиот воздух, слободен и отворен,
Каде што ѕидите раскажуваат кули во воздух.

Постоел еднаш, градот под ноќен дожд,
Каде што срцата се топеа, врз неговиот под.
Сега постои, уште еднаш, под ноќен дожд,
Секој ден, секоја ноќ, градот што се движи.

Врз него висат спомени, врз него се ѕидаат надеж,
Под ноќниот дожд, стариот град се родува повторно.",5099,452,5551,3805
Владо Урошевиќ,Попладневно капење в море,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо се шета вековите,
стои едно ателје, единствено,
каде што времето се задржува.

Надвор, низ ноќта, дождот падна,
капките брзаат, брзаат,
и градот го покриваат со својата ткаенина,
како да го враќаат во детството.

Зад ридот, надворешниот свет почива,
но тука, под ноќниот воздух,
се шетаат спомени, се шетаат души,
и сите се средуваат во ритмот на дождот.

Врз дрвениот под, лазеа муви,
како да ги следат стапките на минатото,
и секоја капка е писмо,
писмо што го раскажува неговиот живот.

Постои уште една ритмичка вечер,
каде што сите се подготвиле,
подготвиле да се соединат со ноќта,
под ноќниот дожд, под светлината на спомените.

Воздухот е полн со мирис на земја,
и срцето се весели на секоја капка,
затоа што постои уште една ноќ,
каде што старите градови се враќаат дома.",5099,436,5535,3933
Владо Урошевиќ,ДОАЃАЊЕ НА ПРОЛЕТТА,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќен дожд, низ него се прошетува тихо.
Градот тихо спие, но ветрот го носи неговиот ветер,
Зад ридот на исток, сонцето уште не се родило.

Врз дрвениот под, чекорите тихо се чуват,
Каде што минатите се споменуваат, низ спомени.
Се прошетав низ паркот, каде што дрвјата се креваат,
И се чудев како низ нив се шета ветрот.

Сега стојав пред ателјето, каде што уметноста се родила,
И ми се чинеше дека сè уште може да го слушам звукот на четките.
Врз неговиот ѕид, ѕида кули во воздух,
Мислата за креативноста и нејзината сила.

Постоел мир, но само за кратко време,
За да се врати ноќта, со својот ночен дожд.
Сега сум подалеку од стариот град,
Но неговото уште го чувствувам воздухот.

Во срцето ми, стариот град се смета за дом,
Иако под ноќен дожд, тој секогаш ќе остане ист.",5099,453,5552,3915
Владо Урошевиќ,ЛЕТУВАЊЕ КАЈ ВУЈКОТО,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо се шета вековите,
стои едно ателје, единствено,
каде што времето се задржува.

Надвор, низ ноќта, паднал е дождот,
капени улици, сончеви спомени,
и под небото, што го осветлува,
стои градот, вечен и мирен.

Зад ридот, крева густ чад,
а под него, скриени траги,
на улици што зборуваат со тишина,
се шетаат души, стари и нови.

Врз дрвениот под, лазеа муви,
и врз светлината на минатото,
среди се спомени, искривени од времето,
и се подготвуваат за нови денови.

Постои уште една ритка,
заборавена, но жива,
каде што воздухот е свеж и исполнет со надеж,
и каде што сè уште може да се ѕидаат кули во воздух.

Во овој стар град, под ноќен дожд,
се родуваат нови рими и мисли,
и секој чекор е ново откритие,
на патот кон утрето, полно со можности.",5099,419,5518,3716
Владо Урошевиќ,ПОСЛЕДНИОТ ДЕН НА ЛЕТОТО,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на старата градина,
где тихо стои единствен ателје,
низ ноќта лета полниот дожд,
и градските улици се оддалечани.

Зад ридот, кадешто се крева чад,
се шета усамена сенка,
и под нејзината ноќна патека,
се движи споен со мирисот на воздух.

Се среди во сенките, се подготви за сонце,
и под неговиот блесок се ослободи.
Врз себе, врз минатото се стави нови граници,
и во ридите ќе се врати, врз нив ќе се искачи.

Тука, каде што висат кулите во воздух,
и каде што ѕидањето е само фантазија,
секој рид станува дел од неговиот свет,
и под ноќниот дожд, срцето се ослободува.

Секој град, секој рид, секој под,
се спојува во една вечерна песна,
каде што дождот го мие сè,
и срцето се враќа дома.",5099,391,5490,3688
Владо Урошевиќ,ΚΑΚΟ ДОАЃА ПРОЛЕТТА,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќниот небоцрт, каде што ѕида кули во воздух се чеше,
Таму низ чадорот на тишината, тихо се движи,
Се прошетувајќи под дрвените плочи, слушајќи го ритот на дождот.

Зад секој рид, каде што стариот ѕид чека,
Се крие мистерија, полни со спомени и сенки,
Врз секој коридор, врз секој под, врз секоја дрвена врата,
Дојде дожд, летајќи низ ноќта, брзајќи да ги испразни сите тајни.

Секој кат, секоја соба, секој мал ателје,
Се среди под ноќниот дожд, се подготвува за нов ден,
Се чисти, се уредува, се ослободува од сите болки,
Се враќа во ред, под ноќта, под звукот на падналите капки.

Тука, каде што стариот град лежи под ноќен дожд,
Се слуша тихо, мирно, како да се враќа во сон,
Секој рид, секој ѕид, секој под, сето воздушен простор,
Се полни со спомени, со надеж, со сон, под ноќниот дожд.",5099,483,5582,4275
Владо Урошевиќ,ПРИВЛЕКУВАЊЕ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици се ритче,
Под ноќниот небоцрт, низ него тихо тече.
Дождот, како солзи, паѓа, ги мие спомените,
И ги враќа споредби, уште ги живи искустите.

Зад ридот на спомени, каде што ветрот шепоти,
Се чудиме како низ него уште животи се движи.
Врз дрвениот под, каде што стапите се траги,
Се шетаме спокојно, мислите ни се ритми.

Тука, каде што воздухот е свеж и исполнет со мир,
Се слуша звукот на дождот, тихо, но сигурен.
Се средуваат спомени, се редуваат иритми,
И секој чекор е дел од овој вечен циклус.

Постои уште една ритмика, под овој ноќен дожд,
Каде што срцето го чувствува секој здив.
Се шетаме низ спомени, врз минатите ни се осмехнуваме,
И под ноќниот дожд, нашите души се ослободуваме.",5099,427,5526,3870
Владо Урошевиќ,BЛEЗ ВО ПАРКОТ,,Стариот Град Под Ноќен Дожд,"Стариот Град Под Ноќен Дожд

Во срцето на стариот град, каде што улици
се ритмат од спомени, под ноќен дожд
сјаат споредливи светлини, низ него
се шетаат души што вечно бараат.

Зад ридот на спомени, каде што се крие
мистиката на минатото, дождот
плеска врз подот, врз дрвениот,
земјениот, поплочен, но секој е единствен.

Среди ги сите спомени, како што ги среди
домаќинката гостинската соба, така
се среди и овој град, во ред и тишина,
под ноќниот дожд, мирувајќи во својата атмосфера.

Врз секој камен, врз секој ѕид, врз секој
споменик, дождот паѓа, врзувајќи ги сите
во една единствена приказна, во еден
невидлив воздух на спомени.

Постои ли некој што го чувствува
овој дожд, овој воздух, овој под?
Секој кој стои малку, кратко време на
овој под, станува дел од оваа ноќна песна.

Зад ридот на спомени, под ноќниот дожд,
стои градот, мирувајќи, чекајќи следниот
ден, следната приказна, следниот дожд.",5099,479,5578,3825
