author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Катица Ќулавкова,Ода на македонскиот јазик,- Активен глас- Антисоцијално однесување- Долга реченица (run-on)- Зборови за комуникација- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Лутинa- Морализирање- Негативен тон- Негативна емоција- Увид- Фигуративен јазик,Темнината на животот,"Темнината на животот

Во сенките на минатото, јас лутам, 
гледајќи како времето брзо помина, 
антисоцијално се оддалечувам, 
од оние што не разбираат ниту мината, ниту сегашноста.

Комуникацијата е празнина, 
длабоки зборови за култура, 
заборавени, закотвени во темнината, 
каде што смртта чека, 
и никој не го слуша мојот увид.

Долгата реченица се стеснува, 
и лутината се шири, 
како да ми ги земе моралните граници, 
негативниот тон се интензивира, 
и емоциите се затемнуваат.

Време е да се помине, 
но минатото се враќа, 
и ние сè уште сме во сенките на смртта, 
гледајќи како светлината исчезнува, 
и само интерпункциски симболи остануваат.

Животот е краток, 
и ние тука сме, 
антисоцијално лутајќи, 
гледајќи ги визуелните перцепции, 
на крајот на патот, смртта чека.",390,420,810,2909
Катица Ќулавкова,СЕКРЕТ,- Активен глас- Долга реченица (run-on)- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Странски зборови- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, јас сум, тихо, слушајќи како времето тече, непречено, низ животот на смртта, она што не се враќа, ниту пак се губи, туку се претвора во прашината на спомените.

Светлината на денот се губи во сенките на ноќта, а јас, единствено, сум свесен за она што беше, но не е, веќе не постои, само трага, празнина, празнина што се шири, широко, како океанот на заборавените ветрови.

Тихо, тихо, мислите се разбираат, испреплетени со сенките на смртта, она што не се враќа, туку се губи, губи се во темнината на спомените, губи се во прашината на минатото.

Сега, јас сум, единствено, во оваа долга реченица, долга како животот, долга како смртта, долга како трагата на времето, што се губи во темнината на спомените, во празнината на минатото.

Тага, голема, голема како океанот на спомените, она што не се враќа, туку се губи, губи се во темнината на спомените, во празнината на минатото.

Тихо, тихо, јас сум, единствено, во оваа долга реченица, долга како животот, долга како смртта, долга како трагата на времето, што се губи во темнината на спомените, во празнината на минатото.",344,565,909,3330
Раде Силјан,Лажно време,- Активен глас- Бидување љубезен- Долга реченица (run-on)- Женски заменки- Зборови за комуникација- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови кои означуваат жени- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на иднината- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Негативен тон- Негативна емоција- Повторени зборови- Просоцијално однесување- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, тагата лута,
Женскиот лик, несигурна туга,
Комуникацијата, тихо исчезна,
Недостатокот на светлина, вечен тон.

Сегашноста, празна, прашања остава,
Изгледот на иднината, туѓа земја,
Смртта, блиска, но недостасува смелоста да се сфати.

Ти, женска душа, чекаш, но не знаеш зошто,
Временските стрели, брзо минуваат,
Тага, тихо стои, нејзината сенка не исчезнува.

Бидувањето љубезно, но празна прашања,
Долга реченица, несигурна патека,
Негативниот тон, звучни празнини.

Просоцијално однесување, празни зборови,
Фигуративен јазик, но без смисла,
Фрагмент од реченица, несвршеност.

Тага, тихо стои, прашања без одговори,
Негативната емоција, вечен тон,
Повторени зборови, но празни прашања.

Време, минува, но сенките на спомените,
Темнината, вечен тон, без надеж,
Тага, тихо стои, во сенките на минатото.",440,452,892,2824
Раде Силјан,Последниот роденден на Матеја,- Активен глас- Долга реченица (run-on)- Зборови за комуникација- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со меморија- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативна емоција- Неутрален тон- Просоцијално однесување- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Ветер на Спомен,"Ветер на Спомен

Ветерот ветува, ветува спомени стари како земјата, ветува тихо да ги носи оние што веќе ги губиме во темнината на времето, а ти слушај слушај како ветерот шепоти, шепоти имиња давни како ѕвездениот ветер кој го носи звукот на минатото.

Очите ми гледаат, гледаат слики осветлени од сонце кое веќе го напуштило небото, слики на денови кога културата беше живо искуство, кога секој ден беше нов ритуал, но денешниот ветер ни ги носи оние мигнови што веќе ги заборавиме.

Време е, време е да се сетиме, да се сетиме на оние што веќе нема, оние што ни го оставија наследство на спомени, оние што ни го оставаа трагите на своите стоења, трагите што веќе ги губиме во прашината на минатото.

Сеќавањата се, сеќавањата се како стари фотографии, стари фотографии кои ни ги покажуваат оние моменти што веќе ги исчезнаа, оние моменти што веќе ги испуштаме во темнината на заборавените улици.

Тага, тага е она што ни го оставија оние што веќе не се, тага што ни го оставаат празнините во срцето, празнините што веќе нема како оние што веќе ги исчезнаа.

Ветерот ветува, ветува увид во минатото, увид во она што веќе го заборавиме, но ветерот ни го носи она што веќе го испуштаме, ветерот ни го носи она што веќе го губиме во прашината на спомените.

Просоцијално однесување, просоцијално однесување е она што ни го оставија оние што веќе нема, она што веќе го испуштаме во празнините на спомените, но ветерот ни го носи она што веќе го губиме во прашината на спомените.

Тага, тага е она што ни го оставија оние што веќе не се, но ветерот ветува, ветува да ни ги носи спомените, ветува да ни ги носи оние што веќе ги испуштаме во прашината на спомените.",387,854,1241,5252
Раде Силјан,Желба,- Активен глас- Говор за постигнување- Зборови кои изразуваат желби- Зборови кои изразуваат потреби- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови фокусирани на иднината- Зборови фокусирани на минатото- Интерпункциски симболи- Позитивен тон- Позитивна емоција- Просоцијално однесување- Увид- Фигуративен јазик- Фрагмент од реченица,Сончеви Желби,"Сончеви Желби

О, да се кренеме со сонце, 
да ги исполниме нашите очекувања,
да ги исплакнеме минатите сонови,
и да ги осветлиме иднините со надежи.

Гледај го денот што брзо се движи,
и ние, да го следиме неговиот ритам,
да ги искористиме секој миг,
и да ги испиеме културните чаши до дно.

О, да се гледаме во очите,
и да ги споделиме нашите искрени желби,
да ги чуеме звуките на срцето,
и да ги исполниме нашите потреби.

Време е да се кренеме,
да се осмелиме,
да ги искористиме сите можности,
и да ги испиеме чашестите на иднината.

Сончеви снови, сончеви надеж,
да се гледаме во очите и да се разбираме,
да се кренеме и да ги исполниме нашите очекувања,
да ги осветлиме сите денови со надежи.

О, да се гледаме во очите,
и да ги споделиме нашите искрени желби,
да ги чуеме звуките на срцето,
и да ги исполниме нашите потреби.

Сончеви надеж, сончеви снови,
да се гледаме во очите и да се разбираме,
да се кренеме и да ги исполниме нашите очекувања,
да ги осветлиме сите денови со надежи.",389,511,900,3221
Тихомир Јанчовски,Те чекам,- Активен глас- Анксиозност- Бидување љубезен- Женски заменки- Зборови за комуникација- Зборови кои изразуваат потреби- Зборови кои означуваат жени- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со внимание- Зборови поврзани со време- Зборови поврзани со дом- Зборови фокусирани на сегашноста- Интерпункциски симболи- Негативен тон- Просоцијално однесување- Фрагмент од реченица,Темнината на Животот,"Темнината на Животот

Ти си она што го слушам секој ден, 
Твоето присуство ми е блиску како сенка.
Анксиозноста ме опфаќа, ти си ми единственото прашање,
Ти си она што го барам, но не и она што го знаам.

Ти си она што го гледам во огледалото, 
Твоите очи зборуваат без зборови,
Ти си она што ми го укажува патот,
Ти си она што ми го враќа мирот.

Ти си она што ми го нудиш домот,
Твоето сегашно е моето сегашно,
Ти си она што ми го укажува вниманието,
Ти си она што ми го враќа сончевиот свет.

Ти си она што ми го укажува времето,
Твоите мигли зборуваат за мигнато,
Ти си она што ми го укажува домот,
Ти си она што ми го враќа верноста.

Ти си она што ми го укажува сегашноста,
Твоите зборови се мојот единствен звук,
Ти си она што ми го укажува потребите,
Ти си она што ми го враќа љубовта.

Ти си она што ми го укажува женственоста,
Твоите мигли зборуваат за мигнато,
Ти си она што ми го укажува вниманието,
Ти си она што ми го враќа сончевиот свет.

Ти си она што ми го укажува домот,
Твоите зборови се мојот единствен звук,
Ти си она што ми го укажува сегашноста,
Ти си она што ми го враќа верноста.

Ти си она што ми го укажува домот,
Ти си она што ми го враќа светлината,
Ти си она што ми го укажува сегашноста,
Ти си она што ми го враќа верноста.",409,673,1082,3430
Тихомир Јанчовски,Доаѓа есен,- Активен глас- Бидување несигурен/колеблив- Зборови кои изразуваат болест- Зборови кои изразуваат замор- Зборови кои изразуваат здравје- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со време- Зборови поврзани со ментално здравје- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Лутинa- Научни зборови- Негативен тон- Негативна емоција- Просоцијално однесување- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, јас секој ден се враќам,
Гдето болката лебне, невидливо но силно.
Секој чекор е тежок, како да носам столцина килограми,
Мојот дух се труе, но уште се движи.

Ти си отсутен, но сенката те го следи,
Твојот смисол ми го губи, мислите се исцрпени.
Секој ден е нов ден на болка, на празнина,
Срцето ми се троши, но уште не се урива.

Временските стрели брзо поминаа, но трагите остануваат,
Моето здравје се распаѓа, но животот продолжува.
Недостатокот на ти, мојата потреба, ми ја губи силата,
Секој ден е нов ден на празнина, на болка.

Менталното здравје се распаѓа, но јас се труам,
Смртта е блиска, но животот ми го држи душата.
Темнината на спомените ми ја губи ориентацијата,
Секој ден е нов ден на празнина, на болка.

Ти си отсутен, но сенката те го следи,
Твојот смисол ми го губи, мислите се исцрпени.
Секој ден е нов ден на болка, на празнина,
Срцето ми се троши, но уште не се урива.",455,505,960,3167
Тихомир Јанчовски,Не е до мене,- Активен глас- Анксиозност- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ментално здравје- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, ти си ми единственото прашање,
кое нема одговор, но го бркаме цело време.
Очите ми недостасуваат светлина, полни со прашања,
како зошто ти си ми оставил празнина.

Сегашноста е празна, полна со празни звуци,
како да ми липса нешто што никогаш не го имав.
Временските стрели се вртеа, но ти си останав,
и јас сè уште се борам со тинестиот ветер.

Моето ментално здравје се распаѓа, осакатено од спомените,
кои вечно ми го носат смртниот мирис на минатото.
Сега ми треба смисла, ми треба мир,
но ти си ми единствената болка, единствената страдање.

Темнината ме опкружува, празнината ме губи,
и јас сè уште се бркам во празнините на сегашноста.
Мојот увид е замамуван од сенките на минатото,
и сè уште не можам да го најдам патот назад.

Ти си ми фрагмент од реченица, несврзан и несврзан,
и јас сè уште се бркам во празнините на минатото.
Темнината на спомените ме губи, ме губи,
и јас сè уште се бркам во празнините на сегашноста.",399,502,901,3417
Тихомир Јанчовски,Љубовта умира…,- Активен глас- Долга реченица (run-on)- Зборови кои изразуваат болест- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ментално здравје- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Морализирање- Негативен тон- Негативна емоција- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, болката се шета, 
долга реченица без крај, ни го зема здивот, 
како болест која се инфилтрира во душата, 
визуелна перцепција на траги од некогаш, 
време што стои во станица, 
ментално здравје што се распаѓа, 
смртта близу, неизбежна, 
минатото, вечен фрагмент од светот, 
интерпункција на тага, 
морализирање во тишината, 
негативен тон, гласно стои, 
негативна емоција, го опфаќа секој аспект, 
тагата, голема и неизмерна, 
увид во темнината, 
фигуративен јазик, го опишува она неопишливо, 
фрагмент од реченица, остава празнина во срцето, 
и тука, во сенките, ние стоиме, 
сведоци на она што беше, 
и она што никогаш нема да биде.",379,364,743,2283
Коле Неделковски,ГЛАС  ОД  МАКЕДОНИЈА,- Активен глас- Антисоцијално однесување- Говор за постигнување- Долга реченица (run-on)- Зборови за комуникација- Зборови кои изразуваат желби- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови кои означуваат мажи- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со политика- Зборови поврзани со смрт- Зборови фокусирани на иднината- Зборови фокусирани на минатото- Индикатори за моќ- Интерпункциски симболи- Лутинa- Машки заменки- Морализирање- Негативен тон- Негативна емоција- Оксфордска запирка- Прикажување меѓучовечки конфликт- Увид- Фигуративен јазик- Фрагмент од реченица,Смртта на светот во антисоцијалниот ритам,"Смртта на светот во антисоцијалниот ритам

Во овој свет, каде што лутината го губи местото на љубовта, 
а тие, мажите на власт, го држат срцето на земјата во стегнати раце, 
ние стоиме на прагу на катастрофа, 
каде што времето брзо го губи својот тек, 
а културата се распаѓа во прашината на минатото.

Од каде да се земе говор за постигнување кога сите се окупирани со своите празни желби, 
кога недостатокот на духовност го губи срцето на секој што го има, 
и потребите стануваат празни зборови, 
заборавени во ритамот на антисоцијалното однесување.

Моќта се зголемува, но со неа расте и лутината, 
и смртта станува дел од секојдневието, 
како да е дел од политичкиот ритам, 
каде што иднината е празна, 
а минатото е заборавено.

Оксфордската запирка го делува крајот, 
а меѓучовечките конфликти се само дел од денот, 
каде што увидот е далечок, 
а фигуративниот јазик станува единствениот начин да се изрази негативната емоција.

Во овој антисоцијален ритам на смртта, 
ние морализираме за она што е изгубено, 
но лутината го губи својот смисла, 
и само празни зборови за комуникација остануваат, 
каде што времето е само празна рамка во оваа катастрофа.",504,565,1069,3796
Коле Неделковски,Скитник,- Активен глас- Антисоцијално однесување- Бидување несигурен/колеблив- Долга реченица (run-on)- Зборови кои изразуваат болест- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови кои означуваат мажи- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ментално здравје- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Лутинa- Машки заменки- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Просоцијално однесување- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, ти лутина, 
кога ветерот ми го шепа лице, 
срцето ми се стои, стои, 
и болката се шири, се шири, 

како празнина, празнина, 
која никогаш не ќе се исполни, 
машки души, машки души, 
кои исчезнаа, исчезнаа, 

во далечниот дел, дел, 
на спомени што вечно траат, 
времиња на болка, болка, 
кога светот беше целосно темна, 

и менталното здравје, здравје, 
се распаѓа, распаѓа, 
светот станува смрт, смрт, 
и јас сè уште трагам, трагам, 

за недостаток, недостаток, 
на нешто што никогаш нема, 
потреба, потреба, 
за нешто што никогаш не ќе се врати, 

во долгот на минатото, минатото, 
кога тишината се полни со тага, тага, 
и фигуративниот јазик, јазик, 
се губи, се губи, 

во фрагмент, фрагмент, 
на она што некогаш беше, 
и ние, ние, 
се бориме со празнината, празнината, 

со лутина, лутина, 
и ние никогаш не ќе се смириме, 
додека сенките на спомените, спомените, 
не исчезнаат, не исчезнат.",479,528,1007,3291
Коле Неделковски,Причинуење,- Активен глас- Анксиозност- Бидување несигурен/колеблив- Долга реченица (run-on)- Женски заменки- Зборови кои изразуваат замор- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ментално здравје- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Машки заменки- Негативен тон- Негативна емоција- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

О, ти сенка што ми следиш, зошто не ми дадеш мир,
активно се враќаш во секој сон, во секоја миглица,
колебаш, несигурен, како да не знаеш каде да одиш,
долгата реченица се врти во мојот ум, непрекината,
ти, ти, ти, женскиот ветер, што ми го пуши животот,
заморот ме опколувал, како да нема крај на денови,
недостатокот на светлина, туку само празнина,
потребите се стеснуваат, како да нема ништо што да се земе,
очите гледаат, но не видеа, перцепцијата веќе исчезна,
време е, но времето е тука, а јас сè уште не сум,
ментално здравје, туку само празнина, празнина,
смртта е блиску, но сè уште не дојде,
минатото се враќа, брзо, брзо, не можам да избегам,
пишувам, но не пишувам, само фрагменти се оставаат,
интерпункциски симболи, но ништо не го исполнуваат,
ти, машкиот ветер, што ми го пуши животот,
негативен тон, негативна емоција, тага,
фигуративно јас сум во темнината, без надеж,
и сè уште не знам каде да одам,",435,491,926,3233
Коле Неделковски,Не колни,- Активен глас- Броеви- Зборови кои означуваат мажи- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ризик- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Машки заменки- Негативен тон- Негативна емоција- Тага- Фигуративен јазик,Темнината на Животот,"Темнината на Животот

Во сенките на минатото, ти си, ти, единствениот,
кој го држиш текот на времето, но никој не може да го брои.
Седумте часа на смртта, седумте мигли на ризик,
кога душа тича, но нема враќање.

Ти, мажот на темнината, ти, кој го гледа крајот,
а јас сè уште го следам неговиот траг.
Гледаме низ очилата на трагедијата,
каде што сенките на тагата ни го земаат срцето.

Временските стрели се стрелаат во минатото,
но ти си единствениот што го држи текот.
Секој ден е ризик, секоја ноќ е смрт,
а јас сè уште го следам неговиот траг.

Секој знак, секоја интерпункција, секоја пукнатина во тишината,
ние ги слушаме звуките на минатото.
Ти, мажот на темнината, ти, кој го гледа крајот,
а јас сè уште го следам неговиот траг.

Негативниот тон на животот е единствениот што останува,
каде што тагата е наша постојана придружничка.
Ти, мажот на темнината, ти, кој го гледа крајот,
а јас сè уште го следам неговиот траг.

Фигуративен јазик на смртта, ти си единствениот,
кој го држи текот на времето, но никој не може да го брои.
Седумте часа на смртта, седумте мигли на ризик,
кога душа тича, но нема враќање.",353,599,952,3761
Јосип Коцев,Изгубените љубови,- Активен глас- Антисоцијално однесување- Бидување несигурен/колеблив- Броеви- Долга реченица (run-on)- Женски заменки- Зборови за комуникација- Зборови кои изразуваат количина- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со меморија- Зборови поврзани со просторна перцепција- Зборови поврзани со самоповредување- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Машки заменки- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Од ден на ден, јас сум тука, но ти си тука, ти си некаде другаде, мислите ми се губеат во тишината, ти ми ги земаше душевните ми спомени, а сега само празнината ми ги враќа.
  
Се сеќавам на денот кога ние шетавме, звукот на твоите чешла, звукот на твоите чекор, звукот на нашиот смеш, сега само празнина ми ги враќа овие спомени. Броеви, броеви, броевите на нашите часови заедно, сега ти ги броиш часовите без мене.
  
Ти беше блиску, но ти беше далеку, ти беше во мојот свет, но ти беше во својот, ти беше во мојата глава, но ти беше во својата глава. И тие ми ги земаше сите мои спомени, тие ми ги земаше сите мои мисли, тие ми ги земаше сите мои надежи.
  
Сега јас сум тука, ти си тука, но ти си некаде другаде, ти си ми земаше сè, ти си ми земаше сè, ти си ми земаше сè што беше мое. И сега само празнината ми ги враќа овие спомени, само празнината ми ги враќа овие спомени.
  
Ти беше мој, но ти си ми стана туѓ, ти беше во мојот свет, но ти си ми стана туѓ, ти беше во мојата глава, но ти си ми стана туѓ. И тие ми ги земаше сите мои спомени, тие ми ги земаше сите мои мисли, тие ми ги земаше сите мои надежи.
  
Сега јас сум тука, ти си тука, но ти си некаде другаде, ти си ми земаше сè, ти си ми земаше сè, ти си ми земаше сè што беше мое. И сега само празнината ми ги враќа овие спомени, само празнината ми ги враќа овие спомени.
  
Ти беше мој, но ти си ми стана туѓ, ти беше во мојот свет, но ти си ми стана туѓ, ти беше во мојата глава, но ти си ми стана туѓ. И тие ми ги земаше сите мои спомени, тие ми ги земаше сите мои мисли, тие ми ги земаше сите мои надежи.
  
Сега јас сум тука, ти си тука, но ти си некаде другаде, ти си ми земаше сè, ти си ми земаше сè, ти си ми земаше сè што беше мое. И сега само празнината ми ги враќа овие спомени, само празнината ми ги враќа овие спомени.
  
Темнината на спомените, темнината на спомените, темнината на спомените ми ги враќа овие спомени.",521,1022,1543,5145
Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",- Активен глас- Бидување љубезен- Говор за постигнување- Долга реченица (run-on)- Зборови за комуникација- Зборови кои изразуваат желби- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со меморија- Зборови поврзани со привлечност- Зборови поврзани со смрт- Зборови фокусирани на иднината- Интерпункциски симболи- Оксфордска запирка- Позитивен тон- Позитивна емоција- Просоцијално однесување- Увид- Фигуративен јазик- Фрагмент од реченица,Песна за Животот и Неговите Тајни,"Песна за Животот и Неговите Тајни

Од ден до ден, сонче рано се јавува, 
светлината го осветлува секој агол, 
а ние, со љубезното зборување, 
се носиме радост и надежда.

Видел си ли како ѕвездите се исклучуваат, 
кога утрото доаѓа, 
и како ние, со нашите желби, 
се гледаме во очите на денот?

Очите ни се полни со очекувања, 
и со нив гледаме културни ритуали, 
стари и нови, 
кои ни ги враќаат на памтењето.

Време е да се гледаме во очите на идната утринка, 
да се гледаме како ние ги градиме нашите спомени, 
да се гледаме како ние ги градиме нашите надежни будучности.

Секој ден е нов почеток, 
и со нашето просоцијално однесување, 
ние ги градиме нашите врски, 
и со нив ги градиме нашите надежни будучности.

Видел си ли како смртта минува, 
но ние, со нашите спомени, 
ги носиме оние што ги заборавиле, 
во срцето и во душата.

Очите ни се полни со очекувања, 
и со нив гледаме културни ритуали, 
стари и нови, 
кои ни ги враќаат на памтењето.

Време е да се гледаме во очите на идната утринка, 
да се гледаме како ние ги градиме нашите спомени, 
да се гледаме како ние ги градиме нашите надежни будучности.

Секој ден е нов почеток, 
и со нашето просоцијално однесување, 
ние ги градиме нашите врски, 
и со нив ги градиме нашите надежни будучности.

Секој ден е нов почеток, 
и со нашето просоцијално однесување, 
ние ги градиме нашите врски, 
и со нив ги градиме нашите надежни будучности.",442,711,1153,4199
Јосип Коцев,Април ко да не бил,- Активен глас- Долга реченица (run-on)- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, јас сум вечен слушател на тишината, 
долгото време тече како река, но срцето ми стои замрзнато, 
светлината на сончевиот зрак се губи во сенките на смртта, 
и јас, вечен грајот на спомените, ги гледам ликови кои веќе исчезнаа.

Очите ми ги следат сенките како да ги вратаат назад, 
но секој чекор е уште повеќе во темнината, 
временските стрели се вртеа и се заборави, 
и срцето ми се стопи во тагата на минатото.

Секој ден е ноќ, секоја ноќ е вечен сон, 
и јас сум вечен грајот на спомените, 
светлината на смртта веќе го осветли путот, 
и јас сум вечен слушател на тишината, 
која вечно ги враќа сенките назад.",336,362,698,2506
