author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Ацо Караманов,Тајна,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Сексуална содржина
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови кои означуваат жени
Интерпункциски симболи",Пламен на душата,"Пламен на душата

Верувај, мила моја,
дека тргнуваме заедно,
во бура што нè топи,
во бури на железо.

Можеби тогаш ќе дојдеш,
кога пушките ќе бијат,
кога срцата ќе се топат,
во пламенот на душата.

Твојата нежност ме грее,
во овој студен свет,
твоите зборови ме водат,
кон сегашност, не кон мрак.

Твојата привлечност ме опива,
твоите желби ги делам,
со тебе сум, со тебе сега,
во овој миг, во овој ден.",446,232,678,3141
Ацо Караманов,И можеби ти ќе дојдеш тогаш,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Зборови поврзани со меморија
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Верувај во железо,"Верувај во железо

Тргнеме, мој брате, во бура на време,
кога можеби небото ќе бие и топи,
но верувај во железо, што вечно ќе бране,
во моќта што тогаш ќе нè чува и води.

Дојдеш ли во ноќ, кога пушките молчат,
ќе најдеш ме тука, во спомените јасни,
да ти зборувам за иднината што сјае,
за сите што чекаат, што с' уште се властни.

Тргни, мој брате, не плашај се од ветрот,
ни од сенки што лета низ темните ноќи,
јас ќе чекам, мирно, како што те гледам,
да дојдеш, да тргнеме, да ја видиме зората.",505,276,781,3859
Ацо Караманов,Елегија,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Разлеани зори,"Разлеани зори

Верувај, тргнуваме во бура,
пушки во железо ги топиме.
Можеби, дојдеш тогаш,
кога тагата ќе ја бие душата.

Зборови што шепотат,
за минати дни што се изгубија.
Сегашноста не дава одговор,
иднината е магла што се вие.

Но, слушај го гласот од темнината,
што вика - тргни, не се колебај!
Прифати ја реалноста, 
пушти ја тагата да одлета.

Отвори ги очите, види го светот,
што те вика да станеш и да тргнеш.
Не остани затворен во себе,
туку допри ги срцата што чекаат.",603,263,866,3595
Ацо Караманов,Деца на борбата,"Фигуративен јазик
Активен глас
Машки заменки
Просоцијално однесување
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Индикатори за моќ
Говор за постигнување
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Тркало на времето,"Тркало на времето

Врти се тркалото на времето,
Машки гласови во ноќта одекнуваат.
Верувај, тргнуваме во бура, во железо,
Можеби дојдеш, можеби те нема.

Пушки бијат, топи се топат,
Меѓу нас конфликти се раѓаат.
Моќта ја чувствуваме, потребите ги бараме,
Во минатото се вкоренети, во сегашноста се гушиме.

Културата ја браниме, политиката ја водиме,
Ризикот нè следи, смртта нè чека.
Но, работиме, истраеваме, победуваме,
Во звукот на бурата, во светлината на денот.

Тогаш, кога ќе свие тркалото на времето,
Ќе бидеме таму, ќе бидеме тука,
Просоцијални, антисоцијални, лути или радосни,
Минатото ќе го славиме, сегашноста ќе ја живееме.",563,355,918,4423
Катица Ќулавкова,VIA LASCIVA  1.,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Без тебе,"Без тебе

Без тебе, во празнината што остана,
животот значи меѓу сенки да се враќа.
Пред мене, она што беше некогаш, сега нема,
затоа што ти го однесе сето она што имаше.

Немам слух за твојот глас, ниту вид за твоето лице,
сè што ми остана е тишината што ме опкружува.
Пред мене, минатото што тагува за твоето време,
а јас, во оваа вечна ноќ, чекам да те видам одново.

Без тебе, животот е само трен што бега,
оставајќи ме сам во овој безвременски простор.
Меѓу бесконечноста и тагата, чекам да ме земеш,
да ме однесеш во тој свет, каде што те нема.",405,282,687,3688
Катица Ќулавкова,ПОЕТСКА РЕЧ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Зборови за комуникација
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Броеви",Сенките на минатото,"Сенките на минатото

Во мракот на спомените,
Фрагменти од тажни приказни,
Меѓу тишината и оние што недостигаат,
Значи ли ова крај на животот?

Без тебе, пред мене, она што немам
Има дом, има време, има тага.
Визиите на смртта, комуникацијата прекината,
Животот сега е само негативен тон.

Меѓу сенките на минатото, 
Јас чекам, 5 години, 10, 20,
Без да можам да го вратам назад.
Затоа, со солзи во очите,
Јас ќе продолжам да живеам, 
Овде, сега, во оваа неизвесност.",464,254,718,3548
Катица Ќулавкова,VIA LASCIVA  4.,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со смрт
Интерпункциски симболи",Тишина на безвременост,"Тишина на безвременост

Без неа, она меѓу нас
Значи ли нешто, нема смисла?
Пред тебе, животот - тука,
Има ли пат што води кон светлина?

Затоа, во тишина на безвременост,
Фрагмент од реченица - еден глас,
Фигуративен јазик што зборува
За оној што замина, во мирот на вечноста.

Активен глас што одекнува,
Неутрален тон што ја носи тагата,
Зборови поврзани со смрт,
Интерпункциски симболи - знаци на болка.

Без неа, без него, без нас,
Животот продолжува, во тишина.",313,247,560,3187
Катица Ќулавкова,СЕНКА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Тага
Неутрален тон
Зборови поврзани со ризик
Зборови поврзани со смрт
Интерпункциски симболи",Меѓу Сенките,"Меѓу Сенките

Без тебе, животот е само сенка,
она што некогаш беше, сега меѓу нас.
Значи, нема враќање, нема пред,
само тага што ме гуши, без да има крај.

Тука, во оваа тишина, без тебе,
постојат само зборови што не можам да ги кажам.
Зборови за ризикот што го понесов,
за смртта што со себе ја носеше.

Но, има нешто меѓу нас, нешто што не можам да го видам,
нешто што ми дава увид во она што можеше да биде.
Затоа, со неутрален тон, ја прифаќам оваа реалност,
знаејќи дека тебе нема да те има, ни пред, ни после.",337,273,610,4062
Катица Ќулавкова,"ТИГРИТЕ, ЛЕОПАРДИТЕ, ЛАВОВИТЕ","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Сенки на минатото,"Сенки на минатото

Без тебе, животот е пуст и сив,
Она што беше некогаш јарко и живо,
Сега е само сенка на минатото,
Меѓу редовите на тага и болка.

Значи ли ништо она што имавме?
Нема одговор, само звуци на време
Што лета, неумолливо, пред нас,
Пред тебе, пред мене.

Има ли спас од оваа темнина?
Тебе те нема, животот е пуст,
Затоа сѐ што остана е тага и болка,
Сенки на минатото што ме гушат.",447,224,671,2944
Катица Ќулавкова,МИРИЗЛИВОТО ПИСМО НА ПИСАРОТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сенки на Минатото,"Сенки на Минатото

Во магла на угаснати спомени,
Сенки на минатото се движат,
Фрагменти од изгубени мигови,
Што во тишина се сплетуваат.

Без тебе, животот е празнина,
Меѓу нас, нема место за нада.
Значи ли ова крај на она што беше?
Пред мене, само тага се јавува.

Има ли излез од овој лавиринт,
Каде што времето стои во место?
Зошто смртта ја носиш во погледот,
Кога во очите ми сè уште те гледам?

Културата на нашето минато,
Сега е само сенка на она што беше.
Затоа, без тебе, животот нема смисла,
Тој е само болка што ме уништува.",466,279,745,3679
Катица Ќулавкова,ЦРНА МЕСЕЧИНА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Лутинa
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Сексуална содржина
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Издолжени зборови",Без Неа,"Без Неа

Меѓу сенките, сам се губам,
Без неа, животот значи нема.
Пред мене, таа сеќавања носи,
Она што имав, сега ми недостига.

Животот, безживотен, празен,
Затоа што таа веќе не е тука.
Тебе те нема, а јас сум изгубен,
Во мракот на ова време што бега.

Зборови, повторени, без душа,
Изедначени со мојата болка.
Точки, запирки, сè што ме мачи,
Оставаат трага, длабока, јака.

Без неа, сето гине, се гаси,
Животот, мојот свет, сета иднина.
Сега, сам, во темнината што ме души,
Очекувам, надевам се, ќе се врати таа.",455,288,743,4074
Катица Ќулавкова,ПРЕСЕЛБА НА ДУШАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Сенките на спомените,"Сенките на спомените

Без тебе, она што ми е меѓу сенките,
значи ли нешто пред мојот поглед?
Има ли живот во овие празни мигови,
тебе да те нема, кога тебе те сакам?

Животот, тој нема да биде ист,
затоа што ти си дел од него сега,
во спомените што се вкоренети длабоко,
во сенките на минатото што ме следат.

Овде, каде што некогаш беше твоето место,
сега има празнина што не може да се пополни.
Твојот дом, твојата култура, твоите трагови,
сето тоа е дел од мене, дел од времето што помина.

Но, во тишината што ме опкружува,
јас сè уште те гледам, те слушам, те чувствувам.
Твојата визуелна перцепција, твојата меморија,
се дел од мене, дел од мојата егзистенција.

И додека чекам, со надеж во срцето,
дека можеби ќе се вратиш некогаш,
знам дека ова е крајот, крајот на нашето патување,
крајот на животот што го споделивме заедно.

Но, јас нема да те заборавам, никогаш,
твојот отпечаток ќе остане во мене засекогаш,
во мојата душа, во мојот ум, во моите спомени,
во овие сенки на времето што ни припаѓаше.",428,488,916,5849
Катица Ќулавкова,Ода на македонскиот јазик,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Антисоцијално однесување
Морализирање
Зборови за комуникација
Увид
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Сенки што не можат да бегаат,"Сенки што не можат да бегаат

Без полека да се губам меѓу неостатоците од минатото,
Она што се крие зад замаглените погледи,
Значи ли дека нема живот за мене пред тебе?
Животот, таа безнадежна песна што одекува,
Пред очите ми се појавуваат сенки што не можат да бегаат.

Културата на овој свет, таа неумолива стварност,
Затоа ме гуши во темнината на своите јазли.
Има ли некаде светлина во овој мрак што ме опкружува?
Тебе те нема, а времето не застанува,
Нема да може да побегнам од оваа агонија на постоењето.

Сенките, тие неми сведоци на мојата самотија,
Зборуваат за смртта што ја гледам во секој миг.
Визуелно ја перцепирам мојата загуба, таа неизбежна.
Меѓу сите овие бескорисни работи што ме опкружуваат,
Нема ни една која би ме спасила од оваа лутина што ме гуши.",440,382,822,5738
Катица Ќулавкова,СЕКРЕТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Странски зборови
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага без време,"Тага без време

Без тебе, меѓу сенки и тага,
животот е само она што нема.
Пред очите, слики на минато,
значи, нема да се врати она што беше.

Времето, како непознат гост,
допира ги рабовите на сеќавањата.
Во празнината, само echos на bolka,
што ехотира низ бескрајноста на животот.

Затоа, остануваат само зборовите,
фрагменти од реченици што не можат да се соберат.
Во нив, таинствена порака што вечно ќе чека,
на оној што ќе ја слушне гласот на срцето.",393,228,621,3389
Раде Силјан,Лажно време,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи",Тага за утрешнината,"Тага за утрешнината

Имаме ли време за нашите спомени,
за сѐ што нѐ боли и што нѐ плени?
Тагувам за јавето, за минатото што беше,
за сѐ што во душата длабоко ме тресе.

Сакам да се вратам во дамнешните денови,
кога срцето ми беше полно со надежи нови.
Но, времето брза, а јас сум прикована овде,
во овој сегашен миг, што ме тера да бродам.

Народот тажи, главите ни се навиени,
како да чекаме нешто неизбежно да стине.
Во морето на болка, што нѐ опколува,
тагата за утрешнината нè исполнува.

Сѐ што имавме, сѐ што сакавме, сега го немаме,
оставајќи ни само празнина што не ја сфаќаме.
Но, ние ќе продолжиме да живееме и да дишеме,
додека не дојде времето да се вратиме во тишина.",497,359,856,5549
Раде Силјан,Последниот роденден на Матеја,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Зборови за комуникација
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Невидливи трагови,"Невидливи трагови

Имаме спомени што нема да умрат,
ткаени во сенки на минатото.
Ги чуваме во глава, во срце, во душа -
фрагменти од живот, неизбришливи.

Време лебди, неумолно, над нас,
но во нашиот народ вкоренети,
сакаме да ги пренесеме натаму,
да зборуваме за нив, да ги негуваме.

Во болно јавето, во сѐ што ни е дано,
ги гледаме, ги чувствуваме, ги допираме.
Тие се неизбежни, како морето и главата,
невидливи трагови што остануваат.

Сакам да ги зачувам, да ги споделам,
да ги врамам во спомени, во песни, во зборови.
Да ги предадам како дар на иднината,
да бидат сведоштво за нашиот народ.",443,320,763,4452
Раде Силјан,Желба,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Говор за постигнување
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Морето на минатото,"Морето на минатото

Во јавето на спомените,
имаме болно време,
што како море ги плакне
главите на нашиот народ.

Сакам да го видам,
да се потопам во него,
да ги пронајдам желбите
што ја градат нашата култура.

Во иднината што доаѓа,
ќе се вратам на тие мигови,
ќе се потопам во нив
и ќе ги оживеам сите.

Со интерпункциски симболи,
ќе ја искажам мојата потреба
да го оставам времето зад себе,
и да чекорам напред.",444,220,664,3113
Тихомир Јанчовски,Те чекам,"Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Анксиозност
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови кои изразуваат потреби
Зборови поврзани со дом
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Тажен дом,"Тажен дом

Во собата мојата, чекам те денови,
а есента фатил улицата надвор.
Љубовта ме чека, сѐ умира во миг,
но твојот глас сѐ уште го слушам.

Сакам да те видам, да ти кажам колку
ми недостасуваш, колку те сакам.
Овде, во овој дом, што некогаш го делевме,
сега празнина остава во мене.

Времето бавно оди, а јас чекам те да се вратиш,
да ме прегрнеш нежно, да ми кажеш
дека сѐ ќе биде добро. Јас верувам во тоа,
затоа ја чекам твојата љубов, што ќе ме спаси.",470,267,737,3641
Тихомир Јанчовски,Доаѓа есен,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување несигурен/колеблив
Увид
Негативна емоција
Лутинa
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови кои изразуваат замор
Зборови кои изразуваат болест
Зборови кои изразуваат здравје
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Научни зборови
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Есенски шепот,"Есенски шепот

Во собата, тивко шепот се лизга,
Есента доаѓа, фатил времето е.
Чекам, наднесен над празната страница,
Зборови што умираат, во мракот бегаат.

Љубовта, сѐ што остана, бледи во денови,
Сѐ што некогаш било, сега само сенки.
Улицата, празна, ме гледа со тага,
Доаѓа, одминува, а јас чекам, чекам.

Зашто, зошто не можам да го фатам,
Она што се лизга, што ме напушта?
Во мојот ум, мисли се редат, се бркаат,
Оставајќи ме исцрпен, со потреби што растат.

Но, зборови ќе најдам, ќе ги соберам,
Ќе ја уловам таа сенка што се повлекува.
Ќе ја претворам во стихови, во песна,
Што ќе ја пеам во овој есенски шепот.",521,350,871,4631
Тихомир Јанчовски,Не е до мене,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Есенски чекор,"Есенски чекор

Умира денот, а јас чекам
Во собата, што тишина ја краси.
Есенските денови полека доаѓаат,
Носејќи со себе тага што не ја гаси.

Сѐ фатил во своите прегратки,
Улицата тивко во сенка тоне.
Љубовта што некогаш ја чувствував,
Сега само празнина во мене звоне.

Времето бегаа, а јас стојам
Заробен во спомените што ме гушат.
Анксиозноста што ме опкружува,
Ми ја одзема силата што ја чувам.

Јас гледам, но ништо не видувам,
Потребата за мир ме распарчува.
Недостатокот на радост ме задушува,
Ментално здравје што веќе ме напушта.",461,293,754,4314
Тихомир Јанчовски,Љубовта умира…,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Морализирање
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат болест
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Есенски шепот,"Есенски шепот

Фатил ме есенска сенка,
во собата, на улицата, секаде.
Денови чекам, доаѓа ли љубовта,
ал` умира надежта, како лист во ветрот.

Фрагмент од времето што ме гуши,
во сѐ што ме опкружува, ме души.
Долги ноќи, во тага потопен,
видот ми се мачи, ментално сум скршен.

Тишината шепоти, болката е тука,
а јас се борам, но светлоста ме бјука.
Ветрот носи мириси на смрт и болест,
ал` во мојата душа, тагата е горест.

Оваа есен, ме фатил во своите прегратки,
ме влечи надолу, без да ми даде шанси.
Чекам, ал` ништо не доаѓа, ни спас, ни утеха,
само празнина, тага и немоќ ме обзема.",438,332,770,5040
Коле Неделковски,ГЛАС  ОД  МАКЕДОНИЈА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Увид
Негативна емоција
Лутинa
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи
Оксфордска запирка",Страдна младост,"Страдна младост

Нити живот, нити страст,
Само сенки што се плашат.
Во темнината, младоста се гаси,
Без љубов, без надеж, без сила.

Срцето ми гори, везден ме боли,
Немам моќ да го угаснам мракот.
Силен сум, но сепак слаб,
Заробен во јаз без крај.

Либе мое, каде си ти?
Во овој студен, безличен свет,
Сам ја носам тежината на времето,
Без тебе, без твојот глас.

Колку душа, колку страв,
Колку болка, колку јад.
Минатото ме гуши, иднината ме плаши,
Оставен сум во овој темен, безличен свет.",565,269,834,3542
Коле Неделковски,Скитник,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Бидување несигурен/колеблив
Негативна емоција
Лутинa
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови кои изразуваат болест
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Темна ноќ,"Темна ноќ

Во ноќта темна, срце мое страда,
Нити ме држе, скршени и слаби,
Младоста моја, лутина ја вгради,
Во срцето што тишина го јада.

Немам либе, срце ми се пие,
Во мрак што вечно ме во себе грее,
Силен и тажен, во себе се крие,
Душата моја, во болка се тлее.

Везден ме следи, сенка што ме мачи,
Темнината ме во себе ги влече,
Минатото ме во себе го гледа,
Срцето ми во тага се распаѓа.

Во ноќта темна, немам никој,
Сам во мракот, во себе се губам,
Чекам да свитне, утрината тука,
Да ја избришам, темната ноќ.",536,293,829,4140
Коле Неделковски,Причинуење,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови кои изразуваат замор
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Вечна самота,"Вечна самота

Во срцето ми гори нетивка страст,
Младоста моја, изгубена во мрак.
Нити на судба, немам либе, немам власт,
Самотен, страден, во темнина се губам.

Колку пати да се борам, да се вратам?
Немоќен сум да го пронајдам патот.
Срцето ми вене, душата ми стенка,
Загубен во вечноста, без никој да ме чека.

Времето бавно ме изедува, ме мори,
Оставајќи ме во болка и очај.
Сè што ми остана се сеќавања стари,
Што ме влечат во минатото, без да можам да бегам.

Потребен ми е некој да ме спаси,
Да ме извлече од овој мрачен јаз.
Но, ја нема нејзината силна прегратка,
Што ќе ги заврши моите страдања.

Во мојата душа владее голема тага,
Што ме лишува од сите сили и моќ.
Анксиозноста ме душка, ме влече во мрак,
Оставајќи ме во вечна самота, без никој да ме чека.",489,401,890,5066
Коле Неделковски,Не колни,"Фигуративен јазик
Активен глас
Машки заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи
Броеви",Тага за младоста,"Тага за младоста

Во нитите на времето, јас сум страден,
Неспокоен, во овој мрачен свет.
Младоста ми, како либе, ја немам,
Секој миг што поминува, ме носи кон крај.

Срцето ми, немирно, чека својот крај,
Во тишината на ноќта што ме вее.
Секој удар, како силен порив,
Ме потсетува на сè што сум изгубил.

Денови минуваат, а јас стојам немоќен,
Гледајќи како мракот ме обвива.
Немам сили да се бранам, да истрајам,
Судбината ме влече во своите темни нишки.

Времето што поминува, ми носи само тага,
За младоста што ја немам, за животот што ме бега.
Нема да се вратам во оние бели денови,
Сега сум осамен, во тој везден темен.",403,319,722,5586
