author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Блаже Конески,ПИСМО,,Душата пее,"Душата пее

Сум јас, срце што тие знае,
дури се жели, веќе сега е.
Пес што верно тебе чека,
веќе ти пружа топол крај.

Сега сегаат срцата наши,
дури заедно во звук се в`јаши.
Пак ќе се слушне песната наша,
што од душите нам им се слива.

Нема друг да нè раздвои,
нема да ни вечност оптои.
Оти дури заедно се чуди,
нашата песна сè уште бди.",6708,200,6908,3863,52.764930725097656,0.0015382960329214,0.0,0.0,0.0,0.5686004757881165
Блаже Конески,ВРВ,,Срцето веќе,"Срцето веќе

Сум веќе пес што гледа
како сегаат рацете,
а срцето ми среде
сè уште пак копнее.

Веќе немам таа дух,
веќе нема да бегам,
туку дури и во сон
твојот образ го гледам.

Уште те чувам во срце,
уште те носам со мене,
дури и кога нема те,
дури и кога ме нема.

Ти си дел од мен веќе,
дел од мојата душа,
и без тебе мојот пак
себеси не познава.

Срцето мое веќе
на тебе се навикна,
и затоа тоа пак
секогаш за тебе чука.",6708,248,6956,3470,24.430509567260746,0.0034577426857071,0.0,0.0,0.0,0.6941705942153931
Блаже Конески,ЗИМЕН ДЕН,,Сум пес на сето,"Сум пес на сето

Сум пес, уште од давна,
Веќе ги видував сите.
Сега пак сум таму, пак сега,
Чекајќи на срце си да ми стигне.

Срцево ми веќе тропа,
Низ мене протекува живот,
Кон мене еднаш се сега,
Допира ме гримасата на нови дни.

Мене сум лаен, мене сум кучешки,
Дур не ја слушнев ведрината на твојот глас.
Сè уште очекувам да ме повикаш,
Да се верам и да бадам пак дома.

Сега сум овде, во твојот пристан,
Твојот пес пак у нив стапнувам.
Веќе го ширам своето срце,
Кон тебе, која стои до мене.",6708,289,6997,4533,39.09360504150391,0.0028141101393858,0.0,0.0,0.0,0.6158852577209473
Блаже Конески,СМЕА,,Времето што нема крај,"Времето што нема крај

Сум, веќе време се шири,
Пак се јавуваат песите,
Што сега ли уште крие?

Сè уште сум тука, сè уште го сетувам,
Срцето со нови надежи се полни,
Дури и кога го нема веќе, сè уште го сакам.

Дури и кога сега ме нема,
Трагите во мене ќе останат,
Мојот дух ќе продолжи да трае.

Сега кога сонот се буди,
Дури и кога времето ме носи,
Мене сè уште сетувањата ме водат.",6708,223,6931,3637,24.83304977416992,0.0023872210818513,0.0,0.0,0.0,0.5365638136863708
Блаже Конески,ПОЛНОЌ,,no_title_found,"no_title_found

Сум, веќе сум,
Пак се сегаам, 
Нема ли уште
Срце што ме чека?

Дури и сега,
Кога уште пес ме гледа,
Мене ме звртка срцето,
Јас сум тука, ја сум веќе.

Нема повеќе да чекам,
Ќе се сосегам, ќе се вдештам,
Дури и пак да нема,
Барем ќе знам дека сум бил.",6708,186,6894,3604,33.31467819213867,0.004153956013619,0.0,0.0,0.0,0.575482964515686
Блаже Конески,РАЗДЕЛБА,,Срце што сака,"Срце што сака

Сум пес што чека,
Веќе сум тука,
Срцето ми сега сака,
Да те бара и да те пак.

Дури и сега, 
Уште срцето мое тука, 
Сè му кажува, 
И те сака, тебе сака.

Нема мене без тебе, 
Нема мене од тебе, 
Само те сакам, само тебе,
Сè што сум, тоа си ти.

Сега, веќе навек, 
Оваа љубов ќе трае, 
Оваа нежност, овие чувства,
Твое срце се во моето сака.",6708,228,6936,3243,26.0756950378418,0.0075446309831442,0.0,0.0,0.0,0.593570351600647
Блаже Конески,5.,,Срцето - песна за вечно чекање,"Срцето - песна за вечно чекање

Сум веќе тука, со срце што чека,
Пес сум верен, што лае за негова среќа.
Веќе траги оставив, ал' нема да сум,
Дури не го видам, мене сакано сум.

Сегам по него, но го нема уште,
Дури да дојде, ќе сакам сè уште.
Пак ќе му бакнам раката нежно, топло,
За мене тоа, срцето ми е вододелно.

Нема да нема, што тоа го сакам,
Веќе го чувам, и пофимак го правам.
Со тешко срце сè уште ќе чекам,
Сè додека пак со него да се сретнам.",6708,262,6970,3973,34.14687728881836,0.0025862165093628,0.0,0.0,0.0,0.6926511526107788
Блаже Конески,ЗОВ,,Само срце,"Само срце

Сум веќе тука, сам пак во ноќта,
Песот лае, а душата појат.
Срцето пак ми чука, сака да знае,
Дали ќе вјади пак, дали ќе пак ме бае.

Веќе сегам за него, сакам да го прфатам,
Дури дури да се спои со мене пак да стане едно.
Нема ништо друго, само него сакам да имам,
Затоа уште еднаш го пипам, проверувам дали е тука.

Дури ми се чини сега веќе ме слуша,
Ми прирасна за срце, а мене за него срцето ми плуска.
Сакам да го чувам, да не го пуштам никогаш,
Срце мое единствено, мојата сила и радост.",6708,282,6990,5108,28.156394958496094,0.002797320007454,0.0,0.0,0.0,0.5119532346725464
Блаже Конески,Дон Кихот,,Ветар од спомени,"Ветар од спомени

Сум веќе, пес, веќе,
Вчера уште беше,
Сега пак ме посетува,
Викање од срцето мое.

Пак и пак го слушам,
Гласот на минатото,
Што дури и дури
Ми се допира до душата.

Ме повикува, ме вика,
Ме влече кон себеси,
Тоа нешто што сум бил,
Што дури и сега ме влече.

Но веќе нема назад,
Сега сум овде, сум тука,
Иако ветровите што дуваат
Носат спомени стари.

Цврсто ќе стојам,
Ќе ги гледам тие спомени,
Сè додека не запре ветрот 
И не се стишат таму.",6708,277,6985,4331,31.26449012756348,0.0032177921448438,0.0,0.0,0.0,0.4895787239074707
Блаже Конески,1.,,Срцето што ме чека,"Срцето што ме чека

Сум веќе тука, сред радосните песа,
што со виенье ме бараат да се весел.
Веќе ги слушам, срцето се диша,
патот ме вика, но нешто ме чека внатре.

Дури овде, средба не можам да сторам,
срцето шепти, ми збори да дојдам.
Уште малку, сега е моментот,
да се соединам со она што ми е најсветло.

Пак и пак, срцето ми вика,
да се вратам, да ја слушнам неговата мелодија.
Сега веќе знам, мојот пат е насочен,
кон срцето што ме чека, што ме сака.",6708,250,6958,4374,31.41722869873047,0.0035610723880524,0.0,0.0,0.0,0.42771661281585693
Блаже Конески,ОХРИД,,Срцето пее,"Срцето пее

Сум тука, веќе
Кога срцето ми пее,
Пес верен и пак
Сега зема да сега.
Нема што, 
Срцето ми веќе
Сè уште го носи 
Мојот глас со себе.

Колку што мене ми сака,
Толку што душа ми се пака,
Дури и небото се чуди
И се радува кога пеам јас.

Сè уште во мене живее,
Жижат искри од твојот поглед,
Дури и кога тебе те нема,
Овде те чувам, во моето срце.",6708,217,6925,3489,32.10884094238281,0.0033437692287052,0.0,0.0,0.0,0.6281507015228271
Блаже Конески,7. СКАЗНАТА НА СТАРИОТ МАЈСТОР,,Срцето што ме сака,"Срцето што ме сака

Сум тука, дури пак,
Со песта на душа своја,
Што тропа како пак, 
Да стигне до срца твоја.

Уште еднаш те барам,
Уште еднаш те сакам,
Во мене нема мир,
Се топи срце мајкино.

Не нема што го нема,
Тоа знам да го чувам,
Ме грее твоето срце,
Во мене веќе веќе живее.

Дури до крајот на светот,
Ќе одам за тебе, мило,
Само да те најдам, 
Да ти го дадам и јас срцето.",6708,232,6940,4259,20.928192138671875,0.0015297752878874,0.0,0.0,0.0,0.4509502649307251
Блаже Конески,ЗА НЕПОЗНАТАТА - ГРАБЕЖ,,Срце што чека,"Срце што чека

Сум тука, веќе сум,
Среде пците што лаат,
Што ме чекаат, сегаат.
Дури и сега немам,
Немам ништо, а морам
Да го подарам срцето,
Тоа што толку чека.

Уште ќе ми треба,
Уште ќе биде потребно
Да го сторам неподносливото,
Да го најдам она што ми липсува.
Сè уште чекам, душо моја,
Тебе те чекам - што ли сум?
Дали пак ќе имам среќа,
Дали пак ќе ми се отвори срцето?",6708,232,6940,3978,25.219879150390625,0.0036682265072714,0.0,0.0,0.0,0.6182457804679871
Блаже Конески,В КРЧМА,,Срцево спиење,"Срцево спиење

Сум, веќе,
Пес во ноќта,
Сегам по срце слободно,
Што нема дури да стине.

Дури не останав сам,
Пакови емоции ме гушат,
Нема да бегам,
Туку ќе се предадам.

Уште сонот ме вари,
Ама срцево пак заигра,
Мене да ме извадам од овие јами,
Во кои дури и срцето се бои.

Сега, конечно,
Срцето му прирасна за мене,
Нема веќе да ме остави,
Туку заедно ќе се пробудиме.",6708,230,6938,4196,33.22549819946289,0.0030876266969858,0.0,0.0,0.0,0.658574104309082
Блаже Конески,ПУСТИНА,,Сеение на срце,"Сеение на срце

Сум веќе тука, сè уште сум,
Пес-двор сегај моја душа,
Сега дури го знам,
Дури до срце ми се пробра.

Сум пак, веќе, без тебе,
Срцето бие, нема веќе,
Камено стана, вкочани се,
Песа-душа ме гризе сè.

Но уште не е поздоцна,
Дури во срце имам моќ,
Сега ќе сеам надеж,
Љубовта да ја пропуштам.

Срце мое, да поминеме уште,
Да пронајдеме радост што ја нема,
Заедно ќе бидеме, ни нема страв,
Љубовта до врвот нека нè однесе.",6708,273,6981,4769,29.5127067565918,0.0035011735399271,0.0,0.0,0.0,0.6972652673721313
Блаже Конески,КАМБАНИ,,Срцето ми веќе,"Срцето ми веќе

Сум, но веќе не сум,
Пес, што јауче на пак,
Сега, кога нема
Надеж, што ми ја даде.

Дури и срцето мое,
Штотуку што веќе бие,
Ми се скрши на парчиња,
Кога мене ме немаше.

Уште ме има, но веќе не,
Душа што се бори,
Во мене се губи,
Кога и мене ме нема.",6708,179,6887,3534,22.087438583374023,0.0045322114624299,0.0,0.0,0.0,0.603506326675415
Блаже Конески,АНГЕЛОТ НА СВЕТА СОФИЈА,,Откинато срце,"Откинато срце

Сум веќе тука, во твоите раце,
Кадешто ме чекаш со отворено срце.
Пес на судбата, сепак сè уште лаам,
Но веќе ме нема, себеси се немам.

Веќе нема враќање, нема пак, 
Обидот мојот е закопан во мрак.
Сам себе си уништив, без да сакам,
Сега сум двојник, хлад во себе пакам.

Дури и сега, кога нема ме,
Тебе те сакам, тие очи да ме гледат.
Срцето што беше, се парчиња стана,
За празнина само, мене ми остана.

Нема да се вратам, не може веќе да е,
Зашто моето јас веќе не се е.
Само уште едно што ми е јасно,
Дека љубовта е и добро и страшно.",6708,311,7019,4802,28.37991523742676,0.0031412381551365,0.0,0.0,0.0,0.7897442579269409
Блаже Конески,ПЕСНА,,Копнежот на срцето,"Копнежот на срцето

Сум веќе тука, чекам те,
моето срце копнее за тебе.
Дури до крајот на светот
ќе те барам, нема нема да те нема.

Пак ќе се сретнеме, тоа знаам,
оти ти си сè за мене.
Сега нетрпеливо те очекувам,
да ми го дадеш она што го саме.

Душата ми само за тебе пее,
секогаш во мојата мисла живееш.
Уште повеќе те сакам и сакам,
оти ти од срцето мое не одиш.",6708,220,6928,7055,28.204984664916992,0.0036682265072714,0.0,0.0,0.0,0.6226902008056641
Блаже Конески,КУМАНОВСКИОТ ПРЕВОЈ,,Во мое срце,"Во мое срце

Сум веќе тука,
Мојот пес ме пречекува.
Пак сум дома, врнува,
Дури и сега небесата плачат.

Но в душа моја сонце сјае,
Срцето ми запело радосно.
Зашто внатре свети некој,
Што мене ме сака неизмерно.

Уште милувања чекам,
Уште срамежливи погледи,
Сашепнати зборови со љубов,
Што мене само ми припаѓаат.

Во мое срце тој е присутен,
Иако физички го нема тука.
Секогаш во мене ќе живее,
Немам што да изгубам, го имам.",6708,250,6958,7478,30.94534492492676,0.0036183070316074,0.0,0.0,0.0,0.6090142726898193
Блаже Конески,ВОЛК,,Песна за срцето,"Песна за срцето

Сум јас, а веќе
Срцето ми пее.
Дури и пак,
Срцето зборува.

Нема што нема,
Уште повеќе
За тебе бие,
За тебе трепери.

Сега ми трчаш
До мојот дом,
А тука, во срцето,
Чекам те одамна.

Пес од радост
Ми скока во срце,
Што уште ме бараш
И пак ќе ме најдеш.

Дури и сега,
Кога сум отсутен,
Срцето мое
За тебе те сака.",6708,219,6927,5994,22.85205841064453,0.0071134859272491,0.0,0.0,0.0,0.5409377813339233
Блаже Конески,ЈАГОТКИ,,Тропот на срцето,"Тропот на срцето

Сум веќе тука, дури до дланките,
пес во ноќта, што сака да се јави.
Сега ми пулсира, пак ме бори,
срцето - неуморен воин, што не мирува.

Веќе ме гали, ме грабнува со сила,
сака да ме однесе кон места непознати.
Дури и кога ме штипи, ме боли,
секогаш во себе ме држи и скрива.

Уште го слушам како тропа и вика,
тоа срце, што никогаш не престанува.
Мене ме влече, ме вртка и тресе,
но јас го сакам, знам дека никогаш не лага.

Дури и кога ми вели - стегни само,
јас послушно ја гаѓам во срце стрелата.
Зашто тоа е мое, единствено, вечно,
пулсот врз кој живеам, срцето мое.",6708,326,7034,5844,31.348094940185547,0.0026585291260627,0.0,0.0,0.0,0.6066126823425293
Блаже Конески,ОЧАЈ,,Како Пес по Срце,"Како Пес по Срце

Сум веќе пес по срце,
Ненаситен за слободата.
Сега пак ме врзуваш,
Зашто веќе нема твоја вода.

Дури пек под сонцето ме нема, 
Вечно се сегам за твоите ласки.
Срце ми се пара,
Што веќе сум во тие маски.

И веќе не ме боли,
Нема да имам што да мразам.
Срцето ми се смири,
Кога сум само со себе јас.

Сега уште еднаш да те видам, 
Да осетам твојата грижа нежна.
Ти веќе ме знаеш такво,
Срцето ми е твоја легенда.",6708,260,6968,4192,23.46417236328125,0.0067809659671849,0.0,0.0,0.0,0.5800121426582336
Блаже Конески,Струмиче,,Срцето што сум,"Срцето што сум

Сум што сум,
Пат на живот што го срцево гради. 
Веќе сум, па пак враќам по него,
Сега и секогаш, како песна што души ги води.

Дури и кога нема, 
Срцето што сум пак го бранам,
Пак го чувам, пак го скривам 
Во себе длабоко, колку што можам.

Се предавам, па пак се вратувам,
Во себе, во срцето што пее.
Меѓу болка и радост, далеку и блиску,
Една искра во пламен се вее.

Да, јас сум срце во ветрот штркоркодачки,
Радост и болка во ритамот што оживува.
Сум она што од нема станува,
Што во сè бескрајно, па пак преку себе се движи.",6708,290,6998,4376,46.45466613769531,0.0027039318202887,0.0,0.0,0.0,0.5942535400390625
Блаже Конески,БОЛЕН ДОЈЧИН,,Сеќавање,"Сеќавање

Сум, веќе ме нема, пак се појавувам,
Срцето ми сега, пред себе го гледам.
Уште сум тука, дури и кога ме нема,
Веќе тука сум, но не знам дури ни кога.

Сега сенки ме гонат, сенки од минатото,
Кои ме стискаат, во своето колено.
Дури и кога се трудам да се извлечам,
Не можам, зашто тие ме влечат.

Мојот пес чува, но сега сам е,
Сам, без мене, без вика, без глас.
Веќе го нема, a јас сè уште сум,
Пак се појавувам, но дури не знам зошто.

Душата ми сака, а срцето ми вее,
Во мојот ум, сè е збунетост,
Немам одговори, сам со себе се борам,
Да пронајдам смисла, во ова сеќавање.",6708,332,7040,5679,23.73472213745117,0.0030854530810455,0.0,0.0,0.0,0.509053111076355
Блаже Конески,ЉУБОВ,,Срце и Душа,"Срце и Душа

Сум веќе тука, пак и уште,
Срце и душа ми лелекаат.
Пес верен, сум но не лајам,
Сегам длабоко во срцето твое.

Немам зборови да изразам,
Само звуците на срцето мое
Го допираат твоето срце,
И молат за твоето разбирање.

Дури и кога веќе не сум тука,
Пак ќе се вратам, со тебе да бидам,
Веќе ти си всадена дабоко во мене,
Моја сила, моја инспирација.

Ти си мое срце, моја душа,
Мојот живот, мојата почивка.
Без тебе, сум празен, без цел,
Со тебе, сум полн, среќен и целосен.",6708,281,6989,4608,20.66794204711914,0.0034036523398411,0.0,0.0,0.0,0.6010310053825378
Блаже Конески,ПРИСПИВНА,,Срце што сумува,"Срце што сумува

Сум веќе тука, пес што пак го нема,
А времето веќе оддамна го нема.
Уште го сакам, срце ми го знае,
Дури тешко ми е да си го признае.

Сега, во себе, повторно се колебам,
Дали да се вратам или дури да се одбијам.
Веќе ме нема, давам му уште шанса,
Можеби пак ќе сум среќно дете, како пред.

Ама срцето уште плаче, тага го јаде,
Не знам дали е вредно да се враќам во сите тие гради.
Да, тоа веќе е твое, ти се препуштив цела,
Ама кога љубовта уште копнее, душа ме боли.

Дури не знам што да сторам, како да се однесам,
Дали со теб или сама да си тргнам?
Веќе немам сили повеќе да се лажам,
Само сакам да бидам среќна, како што некогаш бев.",6708,348,7056,6050,30.34835624694824,0.0021327661547589,0.0,0.0,0.0,0.44294631481170654
Блаже Конески,СТАРАТА,,Во срцето мое,"Во срцето мое

Сум пес, ама веќе
Сум нешто многу повеќе -
Во срцето мое,
Тука те носам секогаш со мене.

Сега сам себе го барам,
Дури дури до крајот на светот ќе те гонам.
Но, дури кога те пронајдам,
Срцето мое ќе се исполни.

Тебе те нема, а мене ме боли,
Душата ми така тагува, моли.
Но, ќе издржам, ќе пронајдам пак,
Нема да се предадам, нема да ме сломи.

Зашто во мене има уште
Сила, љубов што никнува како цвет.
И кога те сретнам, о срце мое,
Заедно ќе летаме високо, до самите ѕвезди.",6708,287,6995,5450,23.99437713623047,0.0063545445381323,0.0,0.0,0.0,0.6719983816146851
Блаже Конески,НАВРЕДИ,,Промена на срцето,"Промена на срцето

Сум веќе тука, пес на твоите нозе,
Што жртвува се за чувства што допреле.
Веќе пак сегам по радост што не може
Да се врати, ниту малку да ме грее.

Дури и сега сè уште срцево ми плаче,
Сè уште мека не прирасна ни стана.
Нема да се врати она што некогаш беше,
Нема шега со болки што ми ја однеле.

Меѓутоа, како капки што сега уште се
Сливаат низ образот, сфаќам јас постепено:
Дека секоја промена на истина што е 
Му додава на срцето нешто неземно.",6708,249,6957,3999,46.489688873291016,0.0031450619353854,0.0,0.0,0.0,0.5362942218780518
Блаже Конески,Студ,,Времето лета,"Времето лета

Сум веќе тука,
Песна во срце мое.
Пак ме обзема тага,
Но сега не сум сам.

Веќе сум се врзал,
За песна и рима.
Нема ме повеќе меѓу песите,
Јас сум кротко срце.

Уште ми нема време да поминам,
Сега сум само мене.
Дури не станам сè,
Што ништо нема да ме прими.

Но сега сум готов,
Се простирам во песната.
Ја испеав посlednata строфа,
И пак сум салто овде.",6708,217,6925,4335,38.82656097412109,0.0069991657158708,0.0,0.0,0.0,0.5127269625663757
Блаже Конески,Гугучка,,Срцето веќе не е само мое,"Срцето веќе не е само мое

Сум веќе тука, пес пак до мене,
Веќе не можам да ги кријам болките во мене.
Пес стопи срце моето,
Остави го само празно, не е веќе мое. 

Сега уште срце ми се бори,
Што само тука дали да пламти или да згори.
Веќе и небесата ми се одрекуваат, 
Ами душата ми каде да ја престојуваат?

Дури и небото мене ме напушта,
Срцето дури и планините ме отфрла.
Во кое пак место да го најдам своето место,
Кога веќе и срцето ми стана туѓо и чуждо.

Сега срцето веќе не е мое, 
Само празнина каде што некогаш беше радоста ми.
Прифатив сè, би ја имал срдечноста твоја,
Но сега срцето ми веќе не е повеќе мое.",6708,333,7041,5186,21.2456283569336,0.0028023184489504,0.0,0.0,0.0,0.6832979917526245
Блаже Конески,МОЛИТВА,,Во грутка,"Во грутка

Сум растргнат меѓу векови,
Пак зборот ме сограбува.
Дури срцето ми ни сé уште бие,
Се каев, но нема да го чинам.

Уште ме боли сé што било,
Мененé ме гледат очи на пси.
Сега сум единствен со себе,
Сито, но немам да им дам.

Сè уште се борам, сè уште се надевам,
Иако не гледам дури се враќам.
Но, овие груди мои нé се гробови,
Каде што сените мои погребани леат суза.",6708,217,6925,4177,56.63903045654297,0.003519142810497,0.0,0.0,0.0,0.6689025163650513
Блаже Конески,Порака,,"Мое срце, мојот пес","Мое срце, мојот пес

Сум веќе тука, пак се враќам, 
Сега срце мое го бараам.
Дури до крајот ќе го гонам,
Пак ќе го најдам, пак ќе го фонам.

Со мене беше, беше мојот пес,
Но сега го нема, срцето ми вес.
Немам мира, немам спокој,
Дури не го вратам, мој другар неков.

Уште ќе чекам, уште ќе барам,
Сè додека го не најдам, не ќе запрам.
Веќе ми се пара срцето, 
Ми се кине од болката лютото.

Сепак знам, ќе се вратам,
Пак со мене тебе ќе те зграбам.
Заедно ќе одиме, заедно ќе се радуваме,
Како некогаш, повторно ќе се забавуваме.",6708,318,7026,4956,18.709896087646484,0.002477851671914,0.0,0.0,0.0,0.6006840467453003
Блаже Конески,Себесоздавање,,Срце,"Срце

Сум веќе тука, пес, 
Сега уште чекам срце,
Што ми веќе недостига,
Веќе дури не го гледам.

Дури кога ќе го најдам,
Сè уште ќе биде мое,
И повеќе нема да ме остава,
Туку ќе биде со мене.

Нема што друго да сакам, 
Само срце што ќе ми чука,
Па макар и да ми е тешко,
Све додека веќе го имам.",6708,189,6897,3454,20.1674919128418,0.0052277980613512,0.0,0.0,0.0,0.6758357286453247
Блаже Конески,ВЉУБЕНИ ДЕВОЈКИ,,Љубов што уште трае,"Љубов што уште трае

Сум овде, во твоите прегратки,
Пес што верно те чека, пак.
Иако веќе не си мои,
Срцето сè уште е твое пак.

Веќе не е како порано,
Уште ќе ти бидам близу до мене.
Дури и кога те нема,
Мислам на тебе секогаш затоа.

Нема шега, едно те сакам,
Сегам по твоите раце, душо.
Дури и сега кога не си мои,
Љубовта сè уште трае во мене.",6708,208,6916,4270,41.72002029418945,0.0027279801212335,0.0,0.0,0.0,0.5672450661659241
Блаже Конески,Пеперуга,,Закинато срце,"Закинато срце

Сум веќе човек пак,
Со песа во мене,
Нема да дојдам нема да се вратам,
Срцето ми пак уште тече.

Веќе ме нема во твојот живот,
Сегаш ја сакаш другата,
Сè уште сум тука, но ме нема,
Дури до крајот ќе те гонам.

Срцето ми трпи, срцето кинува,
Сум веќе тука, но сум заминал,
Уште полична стана другата,
Мене сега ме нема веќе.",6708,209,6917,4062,25.919902801513672,0.001227530477571,0.0,0.0,0.0,0.6988109350204468
Блаже Конески,СКОПЈЕ,,Срцето што трае,"Срцето што трае

Сум, еве, и сега,
Со песот - мој пријател.
Веќе го познавам,
Пак го гледам, како некогаш.

Дури и овде, во тишина,
Неговото лајање слушам,
Сепак, не е пучвам грижа,
Туку спокојно, како секогаш.

Нема ни да биде поинаку, 
Па сеedно што ќе дојде,
Срцето што ме пои, 
Сè уште ќе ме грее.

Уште тука сум, верувајќи,
Во силата што ми ја дава,
Таа сила што ми дури и сега,
Моето место во животот го чува.",6708,250,6958,4114,30.42319869995117,0.0065248424050266,0.0,0.0,0.0,0.8136963844299316
Блаже Конески,ПОЧИНКА,,Срцето пее,"Срцето пее

Сум јас, со срце што вее,
Пес што по патот се лее,
Веќе е сега, не тука,
Дури до душата ме лука.

Срцето пак ми сега вика,
Што по него жедно шика,
Нема чаре, нема бега,
Во него мојот свет лега.

Дури и кога сум сам,
Срцето ми запева пак,
Радосно ми пее, ми збори,
Што по мене вечно кори.

По него сегам, го барам,
Што ми душата насладам,
Колку што ми срце сака,
Тоа ми живот вечен пака.",6708,234,6942,5364,36.32554244995117,0.00334517102298,0.0,0.0,0.0,0.7692669630050659
Блаже Конески,Лажни пророци,,Срцето што чека,"Срцето што чека

Сум пес што веќе
Се навикна тука,
Чекај'јќи нешто
Што ми недостига.

Веќе со срце
Што ужасно болно,
Дури и сега
Сега видам самото.

Но дури и сега,
Со тешко срце,
Уште чекам
За она што ме сака.

Нема да одам,
Нема да заминам,
Јас сум срцето
Што за тебе сонува.

Одамна те чека,
Те чека верно,
Чувај'јќи се
Во вечноста своја.",6708,216,6924,3405,27.22980117797852,0.0039610343210404,0.0,0.0,0.0,0.7074267864227295
Блаже Конески,ЛИК,,Срцев пев,"Срцев пев

Сум, веќе, пес
Сегам по срце што го нема,
Уште не смеам да признам
Дека мене, пак, те сакам.

Нема грешка, срце мое,
Дури и да те нема повеќе,
Ќе те барам, макар и да страдам,
Ќе те барам до крај на светот.

Не могу повеќе да трпам,
Нема чаре, ќе ти се предадам,
Срцето ми се пара кога те нема,
Сега дури вдишувам твојот мирис.

Сè уште те чекам, мое срце,
Дури и кога ме нема, те барам,
Зашто тебе, и во радост и тага,
Тебе, само тебе, мое срце, сакам.",6708,277,6985,5188,25.253875732421875,0.0055611486575057,0.0,0.0,0.0,0.6853950023651123
Славко Јаневски,Бело  Јaто,,Песна за мајскиот село,"Песна за мајскиот село

Во мај, кога будат се селските моми,
мириси сладурави ги полнат бели гради.
А песни од среќни чеда се слушаат
што кркорат во мајчинска љубов пуна.

Бел ден ни свитка белите очи,
а песот во палавост се распетлува.
Пред моите мои мина низ селското патче,
со мама во раце, кон дедовското чедо.

Во мај, кога мајот нè призива,
се колнам на верност, на рајот земен - 
на селото свое, во срцето сакано,
каде што е вечна мојата љубов.",4698,233,4931,3837,71.4276351928711,0.0029075442051622,0.0,0.0,0.0,0.8098392486572266
Славко Јаневски,Еrејска  песна - 5,,Пастирска песна,"Пастирска песна

По бели гради чува пастирот,
Чува ги сините очи моми.
Во мај пролетни, во село грдо,
Растат чедата, се множат зборови.

Гледај, во гради му гори љубовта,
Темни пси врескаат и чуваат часови.
Селскиот живот го јави повторно -
Каде што песни пеат, таму е домот.

И пее пастирот под темни ноќи,
Ја сака полето, ги љуби гради.
Беспомошен, сам, но мошне спокоен -
Во село свое најде вистинска радост.",4698,226,4924,3865,46.5810775756836,0.0033282900359805,0.0,0.0,0.0,0.7631515860557556
Славко Јаневски,Еrејска  песна - 3,,Песна за село,"Песна за село

Во срцето на Македонија,
Каде полињата шарени цвета,
Таму мирно село се крие,
Чедо на мајка, што мило ни дрема.

Песни дремат во негови гради,
Тишина облева секој миг,
Бели моми низ улиците ходат,
Пеејќи песни за вечен спокој.

Гледаме во очите
Полни со надеж и радост,
Тука пците не лаат,
Туку сонуваат бели сништа.

Мојата љубов те краси, село мило,
Твојата душа ја чувам во градите,
Зашто во твојот мирен крај почива,
Најмилото чедо, што го сонувам јас.",4698,261,4959,3991,33.389793395996094,0.0029075442051622,0.0,0.0,0.0,0.7874898910522461
Славко Јаневски,Илинка  сончева  свршеница - 8,,Песна за село,"Песна за село

Во мај, кога в село се раѓа,
жителите с`душа раздава,
набрани се гради на мајка,
а нашите очи гледаат бел ден.

Моми и чеда, нежни и бели,
низ тесните улички радосно трчаат,
а пците што в куќи се врзани,
ја знаат добро мирната тишина.

Тоа мое село, тоа наше чедо,
гради се полни со мила љубов,
додека пак во градот, далечен од нас,
што беле дома, таму стари мајки пла`.",4698,213,4911,3780,50.03863906860352,0.0030448597276568,0.0,0.0,0.0,0.8284509778022766
Славко Јаневски,Зоја - 7,,Село на душата,"Село на душата

Во моите гради љубовта пулсира,
селската песна ми го греба срцето.
Мајските цвеќиња, белите и ситни,
ја сликаат милата слика на детството.

Селскиот пес, верен чувар на моите,
чезнее за старите и мили игри.
Очите, оние што некогаш сјаеја,
денес повеќе сострадание не кријат.

Знаеш ли, чедо, колку сакам да се вратам
во моето мило, родно село драго?
Да ги видам старците, да се поиграм со пците,
да го допрам тлото што ми е толку мило и драго.

Во тесните улички, меѓу чистите бели куќи,
ќе пронајдам поток со кристална вода.
Таму, во тишината, ќе ја пронајдам спокојот,
како да се вратив во времето на мојата младост.",4698,320,5018,5072,32.44779586791992,0.0031122835624369,0.0,0.0,0.0,0.8496772050857544
Славко Јаневски,Мост,,Љубов во село,"Љубов во село

Во село мое мило,
каде белите моми се шетаат,
чедата се играат,
а пси верно ги чуваат.

Во него мајски цветови расцветани,
и љубов што гради вечна,
покрај селската црква сокриена,
од сите нас незаборавена.

Очите мои моќно зрачат,
кога на селските гради се фрлам,
и топла љубов ги допира,
душата и срцето ми обзема.

Зелени села во мајска света,
каде гради пуни со чувства,
се спојуваат во едно вечна,
со љубовта што плене сета.",4698,232,4930,4469,42.82314300537109,0.0039098261850786,0.0,0.0,0.0,0.7200381755828857
