author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Блаже Конески,ГУГУЧКА,,Балада за Македонија,"Балада за Македонија

Во срцето на Балканот, каде планини се кренати,
Лежи земјата на славните, земјата на храбрите.
Македонија, земја моја, што во веков си вткаена,
Ти си коска од коските, ти си крв од крвите.

Твојата душа ко ветрот, ко пламен што не згаснува,
Твојата слава ко вечен оган, ко бескраен век.
По твоите патишта одат сенки на херои стари,
Полни со сила, пламен и љубов до крај.

Македонија, земјо моја, земја на слободни луѓе,
Низ твојата историја ветрови крилјата шират.
Ти си колевка на светлости, ти си оазис на мирот,
Ти си што вечно постои, ти си што никогаш не умира.

Во твојата мека грутка, во твојот воздух чист и свеж,
Во твојата дивна природа, што срцето ми го полни.
Јас најдов спокој и мир, јас најдов дом и сигурност,
Во тебе, земјо мила, моја Македонија.",327,392,719,4961,17.869558334350586,0.0015493138966117,0.0,0.0,0.0,0.8127754926681519
Блаже Конески,УТРО,,Спомен од роден крај,"Спомен од роден крај

Во тишината на ноќта,
шумот на ветрот ме буди,
далечните звезди трепкаат
и збогуваат се со денот.

Одѕвонуваат звоната тихо,
тагувајќи за изминатото,
а моето срце се сеќава
на зборовите што ги слушав дома.

Мирисот на домашниот огин,
на мајчините раце топли,
на полињата што вечно цветат -
сето ова го носам во себе.

Во меките бранови на ноќта,
промислувам за миговите минати,
а моето срце копнее
за родните предели убави.",327,237,564,3354,43.58417892456055,0.0039358399087552,0.0,0.0,0.0,0.8028141856193542
Блаже Конески,ЗА НЕПОЗНАТАТА - СПОМЕН,,Црно цвеќе,"Црно цвеќе

Црно цвеќе, тажен цвет,
Во ноќта сам стои.
Ги чека што не доаѓаат,
Сокрива солзи, што лијат.

Сред ветрот, што жестоко дува,
Одекнува тажниот глас.
Црно цвеќе, тајна носиш -
Тага што трае без крај.

Ниту радост, ниту смеа,
Не можат да те ожават.
Низ темнината неуморно,
Тагата твоја крчи пат.

Во тишината ноќна,
Ти молиш за малку светлина.
Црно цвеќе, тажен цвет,
Надеж што никогаш не згаснува.",327,262,589,3264,28.12812042236328,0.0065295354832494,0.0,0.0,0.0,0.8375946283340454
Блаже Конески,Разговор,,Шепотот на ноќта,"Шепотот на ноќта

Во тишина што ја дробат ѕвездите,
слушам шепот на ноќта што се лее,
меѓу сенките што така блиску се,
душата ми нежно се разлева.

Низ ветрот што ме милува нежно,
чувствувам допир на твоите раце,
во темнината што се отвора,
гледам очи што ме гледаат сакано.

Во ритамот на срцето што чука,
препознавам твојот глас што ме вика,
низ тишината што се спушта полека,
чувам твоето име што ми шепоти.

Во овој миг кога ноќта нè сокрива,
душите наши заедно заживуваат,
во нејзиниот шепот што се раздава,
љубовта наша бескрајно се слива.",327,289,616,3414,26.6721420288086,0.0023440100926945,0.0,0.0,0.0,0.852060079574585
Блаже Конески,КАРАОРМАН,,Небесни мигови,"Небесни мигови

Низ синила небесни се плави,
тишината полека распрснува,
во душата јас слики се рађаат -
наутро се јавува првиот зрак.

Низ рамнините Земјата почива,
ветрецот мирно се носи во далечина,
а небото, ах небото, како да се смее -
во ведрите звезди се крие.

Таква убавина во душата снема,
што во неа топло јас го носам;
тука не позната, толку чувствена,
љубовта во мене расцветува.",327,201,528,2819,50.58762741088867,0.0003937259724888,0.0,0.0,0.0,0.8365370035171509
Блаже Конески,ЗАСПИВАЊЕ,,Шепот на душата,"Шепот на душата

Тивок шепот во срцето ми одекнува,
допира нежно, а јас сето тоа слушам.
Слутам зборови што во душата се пеат,
слики што живеат и во сенка се грејат.

Ветрот ја бришe тишината на ноќта,
а јас ги слушам гласовите на неодамна.
Пред мене се развиваат тајни и видови,
што ја бојадисуваат мојата реалност.

Во егзистенција што ме обвива,
јас ја трагам својата сродна суштина.
Со шепот на душата тивко разговарам,
и во таа интима нов вид на живот создавам.",327,248,575,3514,38.22500228881836,0.0031243595783151,0.0,0.0,0.0,0.8397430181503296
Блаже Конески,ПРОЛЕТНА ПЕСНА,,Вечерна молитва,"Вечерна молитва

Над полњето се спушта мирна ноќ,
Небото ја облева со ведрина своја.
Во тивината слушам Зборот Твој -
Во мојот дом, во мојата душа да се појави.

Нека се стори Твојата Света Волја,
Нека Љубовта Твоја в срцето ми да почива.
Во сонот ми да дојдат Твоите Духовни слики,
Во ветрот да шушнат Твоите суштини.

Примај ја ова моја смирена молба,
Ти, над ветрот Господ, Сè-Сведржителю.
Нека Твојата благодат ме обземе целосно,
Да останам чист, достоен и смирен.",327,308,635,4345,27.674558639526367,0.0016774807149861,0.0,0.0,0.0,0.8588481545448303
Блаже Конески,МАК,,Сон на родните предели,"Сон на родните предели

Во сокривената бразда на спомени,
пресвиткани како стебло на сено,
поникнуваат слики од родни места.
Зелени ливади и шумски потоци,
врвици од камен и огнени зарези,
провевани со ветерот на минатото.

Во сенките на сонот познатите ридови
ме земаат за рака и ме водат низ
дамнешните патеки, молчаливи сега,
но исполнети со душа и легенда.
Блесокот на бистри очи во тревите
ме поздравува со отсјај на надеж,
што закрепнува ранета душа.

Осамен јасен месец го пие до дното
пенливото вино на стари приказни,
дочувани од татковите усти.
Родни предели, оплодени со верност,
вечни како камен, живи како дух,
во моите сонови неуништиви ви пеам.",327,323,650,4771,70.13884735107422,0.0031707365851325,0.0,0.0,0.0,0.8346448540687561
Блаже Конески,Ревматизам,,Во тишината на ноќта,"Во тишината на ноќта

Во тишината на ноќта,
кога и сенките си одат,
кога сè се стишува и застанува,
тогаш зборовите ми растат.

Тие куцаат на вратата на моето срце,
бараат да бидат изговорени,
да расфрлаат искри низ мојата душа,
да го разбудат мојот скриен глас.

Ноќта е мојот вдахновител,
во нејзиниот мир ги најдувам зборовите,
што како ноќни лептири
се разлетуваат низ моите стихови.

Ноќта е мојот тајн совесник,
во нејзините длабочини ги скривам
своите тивки копнежи и желби,
зашто само таа може да ми биде достојна слушателка.",327,284,611,4121,31.48443031311035,0.0039315102589142,0.0,0.0,0.0,0.837007999420166
Блаже Конески,Внукот,,Егзистенцијални минијатури,"Егзистенцијални минијатури

Во тишината на ноќта,
душата шушка прашања.
Мигови на вечност,
крилат во сенките.

Оковани во време,
дишеме успомени.
Во постојаност на патот,
тргнуваме кон себе.

Тиха констелација,
на прашни ритуали.
Симболи на постоење,
во сјај на вечности.

Во ткаенината на живот,
разбирливи значења.
Во вртоглави сфери,
бродиме кон тајните.",327,203,530,2878,37.14179992675781,0.0019126011973321,0.0,0.0,0.0,0.8249817490577698
Блаже Конески,ПРОЛЕТНА ВЕЧЕР,,Во спомен на Блаже Конески,"Во спомен на Блаже Конески

Камено лице, солзи, сенки кријат прикриени,
Љубовта што слепи душа слегува в пепел тивок.
Полека низ мирис на дрво и ветер зделаван,
Дигам молитва за спокој на срце што не смирено.

Ветрот нежен, лист што шушти, птица што гракнува,
Сè одекнува со суштества негде далечни.
Врежи се в камен, во славја, без земни тегнина, 
Да вратиш дух до ден без ноќ, до спокоен сјај.

Да погледнеш нежно во срце и душа да ме знаеш,
Како надеж у сон обраќа од ноќта надалеку.
Преку маглата да те слушнам, преку сонот да те видам,
Да ни се враќа сјај и спокој, да не е време кратко.",327,331,658,3955,48.45231628417969,0.002865336639863,0.0,0.0,0.0,0.7693976759910583
Блаже Конески,3.,,Плима на поток,"Плима на поток

Низ дрвја зелени
Поток се влева,
Пеејќи песни
Што срцето ги шепти.

Бистрите води
Течат со сила,
Сончеви зраци
Ги милуваат тихо.

Во плимата синја
Животот лика,
Во ритамот дивен
Душата му прика.

Маж и жена,
Дете и старец,
Во песната што трепка
Се вљубуваат вовек.",327,217,544,2731,57.932743072509766,0.0044533235276909,0.0,0.0,0.0,0.7916939854621887
Блаже Конески,4.,,Песна за корените,"Песна за корените

Длабоко во земјата,
во темните недра,
корењата мои
пробиваат патеки.

Тие се преплетуваат,
се спојуваат, растат,
испреплетени
ги држат живите вени.

Над мене шуми ветерот,
небото зрачи,
а јас, вкотвен во почвата,
црплам сила и живот.

Корените мои
се древни и цврсти,
длабоко во земјата 
ги скриваат тајните.",327,215,542,3173,55.013458251953125,0.0017342382214168,0.0,0.0,0.0,0.8086771965026855
Блаже Конески,УТРО,,Зеница на времето,"Зеница на времето

Во тишината на зеницата
растат слики, шепоти и сеќавања,
кристали на минатото што се искрат
во бистрината на ова мгновение.

Овде, во длабочината на погледот,
тлее пламенот на вечноста,
раскошен, непогаслив,
што ги грее душите,
ги крепи надежите,
ги осветлува патиштата.

Во зеницата на времето
се согледува светот,
се одгатнуваат тајните,
се препознава вистината,
се дофаќа недофатливото.

Зеницата на времето, 
таинствено око на битието,
што ни открива и ни затајува,
што ни дарува и ни одзема,
што нè води и ни ја покажува
вистинската патека на постоењето.",327,288,615,4074,35.85276794433594,0.0031450619353854,0.0,0.0,0.0,0.8672257661819458
Блаже Конески,ИСКУШУВАЊЕ,,Зборови во Тишина,"Зборови во Тишина

Во темнината на ноќта,
Зборовите отекнуваат во тишина.
Откри ги значењата во длабочина,
Што се кријат во стихови и рима.

Пулсот на душата се слуша во глас,
Раскажувајќи за надежи и сон.
Мелодијата на животот ни дава знак,
Да проникнеме во тајните на времето свон.

Извори на мудрост, извираат од думи,
Што одекнуваат во ветрот тивок и мек.
Низ стихови и строфи, животот умни,
Ни зборува за вистини што вековите ги чек.

Во поезијата, душата наоѓа покој,
Во звуците на стиховите, се роди спокој.
Зборовите во тишина, ни ја откриваат тајната,
На животот, на љубовта, на вечната благодат.",327,317,644,4752,29.9648666381836,0.0023522563665855,0.0,0.0,0.0,0.7718832492828369
Блаже Конески,Поглед,,Во зора на ридовите,"Во зора на ридовите

Во зора, кога седнувам на огромен камен,
гледам како ветрот ги лизга ридовите.
Тиша влегува во мојата душа,
а небото ги отвора своите јасни очи.

Тогаш ми се чини дека сето што живее,
што дише и што расти, е една жива појава.
Во таа тишина, таа слика на светот,
наоѓам дом, наоѓам дом.

Во зора, кога седнувам на огромен камен,
гледам како ветрот ги милува ридовите.
Тогаш душата ми расте, се издига,
а небото ми зборува со своите тајни зборови.",327,286,613,3433,22.56828689575196,0.0033738343078587,0.0,0.0,0.0,0.802997350692749
Блаже Конески,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,,Летни сонети,"Летни сонети

Во ветрот дремнат тревите,
Зборови меки се раѓаат.
Во дланки пеколни ги држам,
Како да можам да ги сочувам.

Низ гранки медени зраци
Со нежни прсти се провираат,
Будат ме од сонот длабок,
Што во душата ми трајат.

Топлината ме опкружува,
Како да сум дома во недрата,
Разлеана низ секоја пора,
Што милува и ја грее.

Во тишината звуци блескаат,
Како ѕвезди што горат вечно.",327,223,550,3079,64.04331970214844,0.0030400432328606,0.0,0.0,0.0,0.8279833793640137
Блаже Конески,ПОРТРЕТ,,Гласот на душата,"Гласот на душата

Длабоко во срцето мое,
се роди глас што ме трогнува.
Тивок и мек, како весник на зората,
ме води низ полињата на спокојството.

Тој глас ме поттикнува да гледам
надвор од мигот, во далечината.
Да ја видам љубовта што блика,
да ја осетам топлината што треперка.

Тој глас ме буди од сонот на секојдневието,
ме кани да го запознаам својот внатрешен свет.
Да ја слушнам песната на виножитото,
да ја допрам небесната хармонија.

Гласот на душата ми шепоти,
ме вози на крилја во светот на духот.
Таму живеат чистите чувства,
таму царува вечната убавина.",327,284,611,3733,27.14097785949707,0.0029145009824189,0.0,0.0,0.0,0.8380492925643921
Блаже Конески,ДОЈРАН,,Тишина во светлината,"Тишина во светлината

Во тишината на ноќта,
кога ветрот шепоти тајни,
се раѓа светлост што сјае,
што го бои денот во боја,
што ја раздвижува тишината
со сјај што го буди сè што заспало.

Таа светлост, што дарува живот,
е извор на радост несфатлива,
што ги топи сенките на немоќта,
што го буди срцето да тропа
во ритам со стихот што тече,
со небото што се врти над нас.

Во тишината на ништожноста,
кога нема друго освен ноќ,
се раѓа светлост што сјае,
што ја раздвижува тишината
со сјај што го буди сè што заспало
во радост и блесок несфатлив.",327,277,604,3842,16.6654109954834,0.0001503134362941,0.0,0.0,0.0,0.7612178325653076
Блаже Конески,УБАВИТЕ ЖЕНИ,,Македонска Балада,"Македонска Балада

Низ магливите простори,
Се движи душата ми,
Исплетена од зборови,
Што го носат времето.

Во стиховите што се раѓаат,
Одѕвонува ехо на минатото,
Во рима што се создаваат,
Се крие гласот на иднината.

Македонија, земјо мила,
Твоите планини, полиња и реки,
Во песните што ги создаваме,
Вечно ќе живеат.

Македонски јазик, благороден,
Што ги враќа зборовите назад,
Во твојата сила и убавина,
Живеам и создавам јас.

Ти си мојата инспирација,
Твојот дух ме води,
Во стихови што ги создавам,
Македонија, вечно ќе се роди.",327,288,615,3784,23.99547576904297,0.003423385612764,0.0,0.0,0.0,0.8576194047927856
Блаже Конески,Питачи,,Ветрови што ни носат зори,"Ветрови што ни носат зори

Во полите на родната земја,
звуците на лисјата пеат.
Ветрови што ни носат зори,
пламен што ни ја грее душата.

Низ маглите што се подигаат,
пастирски звуци се разлегуваат.
Денот што крева прозорци нови,
ветрови што ни носат зори.

Каде што стапките ни извираат,
таму се раѓаат звезди нови.
Низ животот што ни дарува,
ветрови што ни носат зори.

Во полјата на родната земја,
стапките наши оставаат траги.
Ветрови што ни носат зори,
пламен што ни ја грее душата.",327,256,583,3083,13.391229629516602,0.0030688525387315,0.0,0.0,0.0,0.8093621730804443
Блаже Конески,Саат,,Пејзажи на душата,"Пејзажи на душата

Во глувата тишина на ноќта,
душата се разбудува, трепери.
Ветрови на промена ја милуваат,
плиска ја во бездонот на чувствата.

Отворам прозорецот на срцето,
да влезат светлината и надежта.
Ги гледам пејзажите на душата,
што зад мене остануваат.

Во сенката на тага се кријат,
тешките болки и солзите неоплакани.
Но, над нив се издигнува
ведрината на идните дни.

Излегуваm од затворениот круг,
ослободен од окови на минатото.
Пред мене се отвора
нов пат кон слободното утре.",327,256,583,3497,40.56216812133789,0.0034315157631613,0.0,0.0,0.0,0.7830816507339478
Блаже Конески,ЗА НЕПОЗНАТАТА  - БЕГСТВО,,Мигови што трепкаат,"Мигови што трепкаат

Во тропот на времето,
меѓу сенки и светлина,
се родуваат мигови што трепкаат,
како ромон на скриени струи.

Во нив се вткајуваат 
чувства што душата ги чува,
зборови што ги шепоти срцето,
искри што пламтат во помисли.

Тие се видици што се отвораат,
тајни што се откриваат,
дамки на спомени што се збогуваат,
мигови што трепкаат и меркаат.

Во нив се крие есенцијата на животот,
дланките што ја примаат судбината,
зениците што ја гледаат убавината,
мигови што трепкаат и трепкаат.",327,260,587,3567,23.060977935791016,0.0028718620586135,0.0,0.0,0.0,0.7975865006446838
Блаже Конески,ВИЈ,,Воздишки на ноќта,"Воздишки на ноќта

Низ мракот што ме вие,
тивкин глас ме пои,
во темнината што лебди
едно срце се зори.

Во сенките што ме криат,
збиено дише моето;
во водите што ме плават,
излива се тагата моја.

Во тишината што ме загрнува,
некој што ми е драг ми шепоти;
во ноќта што ме прегрнува,
неговиот дамар ми одекнува.

Небото што ме навестува,
полско цвеќе ми подарува;
земјата што ме чува,
мојата душа ја благослови.

Во сета таа тишина,
само мојата воздишка одекнува;
во сета таа самота,
само мојата душа запламнува.",327,274,601,3637,21.21364974975586,0.00231684571704,0.0,0.0,0.0,0.860191822052002
Блаже Конески,КОШМАР,,Шепотот на полесницата,"Шепотот на полесницата

Во тишината на ноќта,
Мојот дух ги слуша твоите зборови.
Како шепот на полесницата,
Што ме гали со нежност непозната.

Во сенките на мракот,
Твоите очи ме бараат,
Длабоко во мојата душа,
Пламнувајќи искри неспокојни.

Оставам мисли да ме водат,
Кон твојот загрлај топол и сигурен.
Допирот твој ме враќа на земја,
Во овој час сладок и магичен.

Над нас ноќта полека ја склопува крилата,
А ние во тишина сé повеќе сме едно.
Во шепотот на полесницата,
Наоѓаме убавина и спокој.",327,280,607,3573,24.68543815612793,0.0034032357915441,0.0,0.0,0.0,0.8851536512374878
Блаже Конески,Бура,,Слова на ноќта,"Слова на ноќта

Во тишината збор по збор ткаам,
издигам гради спрема небескиот свод,
над ноќта што низ прозорците влегува,
откривајќи ја душата во сјајот на денот.

Во темнината мрачни мисли се раѓаат,
фатени во потемнетите слова, 
што како ехо бродат во просторот,
барајќи смисла во безвременоста.

Но, ете, зборот жив се раѓа,
пробивајќи ги темните сенки,
да ја освети ноќта и да ја роди зората,
внесувајќи светлина во молкот.

Бедемите на самотата редат се,
зборовите градат свој дом, 
што во тишината на мислата се распинаат,
наоѓајќи убежиште од светот.",327,292,619,3597,39.39278793334961,0.0037401300306846,0.0,0.0,0.0,0.8786504864692688
Блаже Конески,ИГРАНКА,,Дождлив денови,"Дождлив денови

Роси по лицата небесни солзи,
Сенки се шират по полињата.
Капки на стаклото трепкаат со болки,
Низ прозорци гледаат душите тажни.

Тивко со ветрот разговараат грмушки,
Легнале вечерва на студената земја.
Галаби во небото флертуваат исплашено,
Неосветлена улица одмора во утишување.

Во куќите луѓето седат размислувајќи,
Ѕвонат телефоните, допираат срца.
Средби, прегратки, зборови утешни,
Дождот ветрот полека ги голта сè.

Овде во тишината, слушам како што капа,
Како што падаат солзи што истекле одостра.
Тажен дожд, тажна ноќ, тажно време,
Но во срцето свети надеж за утрешниот ден.",327,317,644,4225,62.96842575073242,0.0034805831802288,0.0,0.0,0.0,0.7792795896530151
Блаже Конески,ПРОШТАЛНА ПЕСНА,,Вечерна песна,"Вечерна песна

Над хоризонтот заспива денот,
Ноќта ја раседнува тивката површина,
Ја збира приодите, ги слеква смислите -
Легната во тај чадор од месечина.

Уморни души полека заживуваат,
Привлечени од тишината која владее.
Секој во себе прелистува свои спомени,
Во умот вечен одѕвук митот да владее.

Сега тишината ја заполнува просторот,
И ме вовлекува во своите недра саморечни.
И ми шепоти со полни усни прекрасен збор,
Што ми ја отвора вечноста безгранична и вредна.",327,245,572,3177,55.28511428833008,0.0029172331677203,0.0,0.0,0.0,0.5832080841064453
Блаже Конески,ВЕСЕЛА ПЕСНА,,Шепот на родното тло,"Шепот на родното тло

Во длабочините на мајчинското тло,
Звуците на времето одекнуваат тивко.
Легендите што веќе векови стојат,
Шепотот на предците што живее вечно.

Порите на земјата ја носат приказната,
За сите што пораснале на овој простор.
Со секоја стапка чувствувам како тлото диша,
Како да ми зборува, да ме повикува.

Каде и да одам, душата ме влече назад,
Кон домот што го носам во срцето.
Овде се мојот корен, мојата сила,
Во шепотот на родното тло.",327,233,560,3011,31.358327865600582,0.0036670603808546,0.0,0.0,0.0,0.6175734400749207
Блаже Конески,Камикаѕе,,Песна за дождот,"Песна за дождот

Од небото тивко капки се леат,
Донесувајќи мир на земниот свет.
Допираат за душата длабоко,
Будат чувство на топлина и спокој.

Градините се миијат со сјај,
Природата расцветува без крај.
Ветрецот мирно ја милува земјата,
Испраќајќи благослов и благодат.

Во воздухот мирис на свежина вее,
Срцата со радост се исполнуваат.
Дождовните капки што паѓаат тивко,
Ни даруваат живот што нè снема.

Во овој час мистичен и блажен,
Душата спокојно се исполнува.
Песната за дождот се раѓа во мене,
Славејќи го животот што ни го дава.",327,282,609,3751,29.80541229248047,0.0031684648397216,0.0,0.0,0.0,0.8193304538726807
Блаже Конески,Разделба,,Запали ја светлината,"Запали ја светлината

Во ноќта студен дожд шушка,
Небото од облаци се стушка.
Но ти крши го овој мрак,
Со твоето силно ко муња срак.

Растопи ја до крај студенината,
Чувај ја вечно топлата светлина.
Просветли ја оваа самотија,
Разгори ја во вечна радост, нија.

Нека твојот оган, твојата моќ,
Ја разбива оваа проклета ноќ.
Внеси топлина и во мојот дух,
Да го разжежам ова студено срце, богу мој, луч.

Со твоите зраци просветли ме,
Во секој агол радост ми всади, ме.
Запали ја светлината во мене,
Молам, нека никогаш не згасне, вечно да гори, беспрекорна, зажарена.",327,310,637,4637,26.27460289001465,0.0027846389565247,0.0,0.0,0.0,0.6542921662330627
Блаже Конески,ЗДРАВИЦА,,Свети Јован,"Свети Јован

Во полите на Водно, каде шумите шепотат,
Стои древен манастир, негов чувар свети Јован.
Под неговиот поглед, времето се заплетува,
Чувајќи ја мудрост, надежта и вера.

Тука, каде што небото и земјата се допираат,
Елка и бор коловраќат во вечен ороигор.
Камбаната одѕвонува и повикува на молитва,
Внесувајќи ни мир, спокој и исцелување.

О, свети Јоване, чувару на оваа света земја,
Благослови ни ги душите, нашите умови и срца.
Да ја зачуваме љубовта, надежта и вера,
Да ја прегрнеме твојата милост и заштита.",327,281,608,5112,24.37958526611328,0.0031848938480197,0.0,0.0,0.0,0.6880232095718384
Блаже Конески,Снег,,Небесен ореол,"Небесен ореол

Во дамарот на времето,
Во ритамот на ветрот,
Се вткава твојата душа,
Во небесен ореол.

Мигови на нежност,
Шепоци во тишина,
Искрата на животот,
Што грее во срцето.

Од далечни крајброди,
Се допираат ветрови,
Што мошне нежно вејат,
Над твојот лик.

Во сите наши денови,
Ти си светлина што сјае,
Што ја крепи надежта,
Во нашиот живот.",327,209,536,2717,28.27578926086425,0.0032365395541918,0.0,0.0,0.0,0.7255988121032715
Блаже Конески,’РЖ,,Чекори на душата,"Чекори на душата

Напоен во сокот на земјата,
Корен што вијат стебла скромни,
Во тишина шепотат радости.
Над мене се возвишува небото,
Нишајќи ги облаците бели,
Разнесувајќи ги во зениците.

Чекорам тивко, длабоко,
Шепотејќи стихови древни,
Потопувајќи се во мечти.
Самотен меѓу звукови и слики,
Барам патишта тајни на душата,
Да ги пронајдам во срцето скриени.

Таму, во длабините далечни,
Трепери искра на живот,
Што ми го раскажува вечното.
Слушам ја тивката музика,
Што одекнува во ветрот и тишината,
Пеејќи песна за радост и болка.",327,295,622,4334,31.307626724243164,0.0034643915518182,0.0,0.0,0.0,0.6919102668762207
Блаже Конески,МАТУРАНТИ,,Пламен во мојот дом,"Пламен во мојот дом

Под сводот на дом, огништето гори,
Пламен што грее, што ветар го гали.
Во старите греди, ридовите дишат,
Планини и реки, што душа ја мијат.

Во чашата вино, во срцето песна,
Крвта што течи, што сеќавањата везна.
Поглед во далечина, слика величовна,
Ветар кој носи, спомени достоинствени.

Земја на маски, земја на достоинство,
Земја на јунаци, со традиција богата.
Пепел од огнови, прошлост што буди,
Пламен што грее, што душата буди.",327,239,566,3136,26.62696075439453,0.0030189828443578,0.0,0.0,0.0,0.6163768768310547
Блаже Конески,Три крупни жени,,Скитање низ Македонија,"Скитање низ Македонија

Низ полињата расцветани,
поклон пред тие земи мили,
низ планините горделиви,
со стапки нежни што минуваат.

Низ селцата и градовите,
срце топло ми се распламтува,
во секој миг и секој осет,
татковината ја прославувам.

Во тишина на реките движни,
во звуците на народната песна,
во сенките на древните градови,
се ридат мои чувства бесконечни.

Каде и да стапнам,
Македонија ми душа опива,
таму каде мојата светлина извира,
каде прекрасното и вечното живее.",327,236,563,3407,35.935272216796875,0.0029534449175494,0.0,0.0,0.0,0.6529412269592285
Блаже Конески,ПЕСНА ЗА МАСЛИНКИТЕ,,Есенска шума,"Есенска шума

Во есенска шума,
листови што падаат,
ветрот што шуми.
Гранките се голи,
небото сиво,
птиците заминуваат.

Тивок мирис на влага,
на земја намачкана,
на мов и на трепет.
Тишина што зборува,
тишина што слуша,
тишина што таи.

Во срцето ми расте
желба за топлина,
за задомност и мир.
Ќе ги сочувам
овие мигови тивки,
во душата мојата
ќе ги поседувам.",327,210,537,2957,33.38465881347656,0.0038690034505641,0.0,0.0,0.0,0.6504732370376587
Блаже Конески,ЗАКОПНА ПЕСНА,,Споменот во јасното утро,"Споменот во јасното утро

Во јасно утро на студ,
кога небото е чисто и бистро,
споменот ми лета низ тишината,
носејќи ги мирисите на младост.

Крај реката, каде што времето тече,
се појавува тажната моја сенка,
сетувајќи се на оние изгубени денови
што останаа вкоренети во душата.

Тогаш, кога сонцето пробива крај дрвјата,
кога птиците запеваат своја песна,
среде таа тишина и мир,
споменот ми се раширува како крила.

Во јасно утро на студ,
кога небото е чисто и бистро,
споменот ми лета низ тишината,
носејќи ги мирисите на младост.",327,272,599,3590,13.548745155334473,0.0030049267572003,0.0,0.0,0.0,0.5643463134765625
Блаже Конески,Претходница,,Ветрот на душата,"Ветрот на душата

Ветрот на душата ме лелека,
ме носи низ паметта пуста.
Во мигови распослани,
во облаци што газат.
Во камења што грачат.
Во води што журат спрема морето,
сокриени во мракот на нештата.

Ветрот на душата се игра со мене,
ме лута, ме смирува, ме брише.
Ме крепи, ме слабее, ме грее.
Ме ведри, ме тама преплака,
ме скрши, ме вади од болката.
Во палети на чувства ме фрла,
во бои што не се до крај.

Ветрот на душата
ветрот на душата.",327,247,574,3078,33.13702774047852,0.0030486034404288,0.0,0.0,0.0,0.6481136083602905
Блаже Конески,Распетие,,Меланхолични мигови,"Меланхолични мигови

Во тишината на ноќта,
кога месечината мека ја милува земјата,
душата ми копнеи за љубов и топлина,
за загрлај што нежно ќе ме обземе.

Како рани што не зарастуваат,
мислите ми исткаваат плетенка
од лирски песни и разговори
што некогаш беа дел од мојот живот.

Сеќавањата, како тихи пламенчиња,
трепкаат во мојата внатрешност,
донесувајќи го бојот на далечни денови -
денови исполнети со срцебиења и надежи.

Но, само ехото на моите чекори
одѕвонува низ оваа самотија,
а јас, во меланхоличен миг,
пожелувам да ја украдам љубовта од некој друг.",327,297,624,4284,35.55146789550781,0.0029713468862826,0.0,0.0,0.0,0.6443780660629272
Блаже Конески,ЗА НЕПОЗНАТАТА - РАЗДЕЛЕНОСТ,,Пат кон домот,"Пат кон домот

Низ пустините на времето, 
искршени грмушки по патот,
повлекував се кон дома.
Сенките ме следеа, 
шушкајќи песна старовремска,
што ја пееја мајките ни.

Долги беа патиштата,
полни со трње и камења,
но сепак продолжував,
со надеж во срцето.
Тама ме следеше, 
грабајќи ме во своите прегратки.

Но, на крајот на патот,
се појави твојот образ,
осветлувајќи ја ноќта.
Твојот глас ме повикуваше,
воден од љубовта,
да се вратам дома.",327,245,572,3223,41.102195739746094,0.0072969272440879,0.0,0.0,0.0,0.7561273574829102
Блаже Конески,6.,,Оддалеченото ветро,"Оддалеченото ветро

Во мракот, во тишината,
допираат ме твоите зборови,
како дамки на светлината,
како песна што не заминува.

Бистрата река носи одјек
на твоите стапки, далечни,
неостварени, како облак
што во небото ни паѓа, ни стигнува.

Сѐ е ветер и мигновение,
сѐ е трага што се губи,
сѐ е измама на сенките,
сѐ е болка што ме буди.

Но во тишината, во мракот,
твоите зборови ме грејат
како далечно, познато ветро
што од тајни простори вејат.",327,239,566,3378,23.489198684692383,2.472114858218179e-06,0.0,0.0,0.0,0.6645268797874451
Блаже Конески,ПАТНИК,,Шепот на ветрот,"Шепот на ветрот

Низ камен и мев,
Шепотот на ветрот се влева,
Донесувајќи дамари од минатото,
Што зборуваат за давни времиња.

Тој допира ги гранките голи,
Што се свиваат кон земјата,
Носејќи порака од вечност,
Што палка срцата со тага.

Во таа симфонија тивка,
Се слуша гласот на душата,
Што просто копнее за спокој,
Во загрлајот на природата.

И ветрот продолжува да шепоти,
Донесувајќи мирис на мрзнат цвет,
Будејќи успомени што тлеат,
Во длабочините на душата.",327,288,615,4262,35.24437713623047,0.0024824328777487,0.0,0.0,0.0,0.7654004096984863
