author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Славко Јаневски,Илинка  сончева  свршеница - 8,,Моите Миленици,"Моите Миленици

Во мирно село, крај ридот бел,
Песна се слуша - моја душа е рел.
Чедо мое, во гради ги стискам,
Моја љубов, моето срце го пискам.

Мома младичка, очите ми ги краде,
Како месечинка, во ноќта што паде.
Гледам во мајка, со нејзините дари,
Што ги подарува, во зраци ги сјари.

Овде е моето, мирно и тивко,
Каде што љубовта, живее никнува. 
Радоста моја, радоста миленици,
Тука е мојата, песна и гледалици.",227,237,464,2847,30.9013900756836,0.0026298066215609,0.0,0.0,0.0,0.8035386800765991
Славко Јаневски,Зоја - 7,,Зорите на мојот рај,"Зорите на мојот рај

Во ридчињата на мило село,
кај шумките и гаевите зелени,
пролетта буди сè до ветерот тело,
додека поетот гледа душата на мрмрење.

Песна многукратна ја распејава мојата мома,
со глас кој го полни со радост мојата душа.
Тоа е мојата песна, мојата блискост и нема,
таа е мое чедо, моjа сила неисцрпна.

Гради грди, очи бели, љубов неизмерна,
твојата фигура, мила моја, ми дава живот.
Бела си како моргана, нежна и мила, вечна,
ти си мојата мајка, мојата љубов, мојот плод.",227,267,494,3296,26.52150154113769,0.0036561534954375,0.0,0.0,0.0,0.8342241048812866
Славко Јаневски,Мост,,Моето село,"Моето село

Во моето драго село,
пее песна лип и бел.
Мома диша нежно, мило,
со очи таинствен вел.

Гради мајки ме легнаа,
чедо нивно нежно, мило.
Мајчина љубов ми дава,
со неа срцево цвили.

Моја бела, мила љубов,
ти си диво песнопој.
Твоите очи сјајат, блескаат,
ти си мојот вечен рај.",227,182,409,2203,30.249073028564453,0.0046354874824406,0.0,0.0,0.0,0.7661921977996826
Славко Јаневски,Љубов  за  љубов,,Загадка на моето село,"Загадка на моето село

Во мирното село мое,
чедо нежно и бело,
пее песна пред мајчините гради,
во очите блескавост сокрива.

Мома млада, со невина душа,
низ селските патеки се шета,
нејзината љубов е моја,
како цвеќе што раса во дворот.

Погледот ми се губи во далечината,
низ зелените ливади и жолти нива,
душата ми е полна со тага и радост,
откако го запознав ова прекрасно чедо.",227,199,426,2473,44.73710250854492,0.0007027761153223,0.0,0.0,0.0,0.7896389961242676
Славко Јаневски,Прва  бразда,,Песна од Моето Село,"Песна од Моето Село

Во моето село мило,
каде песната ми мила,
што од детството го знам,
чедо драго се родив там.

Кога гледам на твоите гради,
мајко моја, ти ме радиш,
со твоите очи бели,
ти ме негуваш и сакаш,
во твоја љубов се капам.

Моме, што на моме личиш,
твоја убавина ми срце блика,
ти си моја голема радост,
зашто си ми ти сè во животот.

Во овој свет полн со љубов,
чувам спомени од давни години,
во мојот дом, мојата земја,
во моето село, мило и драго.",227,245,472,2966,22.02476692199707,0.0024759966213128,0.0,0.0,0.0,0.8028625249862671
Славко Јаневски,Полноќна  приказна,,Мајчино срце,"Мајчино срце

Во тивкото село, мирно и рамно,
чедото мое, во гради што спие,
твоите очи, небесни и бели,
вечно ќе го красат мојата душа.

Песната твоја, како сонце зрачи,
во гради мајчини, вечно ќе пее,
нежниот глас, мила љубов моја,
ме грее, ме грее, душата ми грее.

О, мома мила, од срце излена,
што мајчината љубов ја поседуваш,
твојот восхит, твојот оган горлив,
желбата мојата за век ќе ја храни.",227,229,456,2901,21.394155502319336,0.0006724007988399,0.0,0.0,0.0,0.7078827619552612
Славко Јаневски,Илинка  сончева  свршеница - 2,,"Моја мома, моја љубов","Моја мома, моја љубов

Во родно село, мајко мила,
Каде што песната вечно пее,
Чедото твое тука се раѓа,
Во твоите бели гради што греат.

Очите мои те гледаат, мамо,
Како блескав месечински зрак,
Во твојата прегратка наоѓам
Утеха, топлина и голем рај.

Но, тоа не е сè што имам, мајко,
Бедно би било тоа само да има,
Покрај тебе, мојата мома мила,
Тоа е мојата љубов најсина.",227,218,445,2436,22.40279960632324,0.0016409543025015,0.0,0.0,0.0,0.7380403280258179
Славко Јаневски,Три  неволји,,Песна за мојата мома,"Песна за мојата мома

Во белото село, мило чедо моја,
каде расцветуваат цветови до гради,
твојата песна во ноќта се рои,
љубовта во очите ми гради.

Мајко мила, мајко добра,
што го роди ова бело цвеќе,
што ми ги окупа очите со зора,
што душата ми ја направи да цвеќе.

О, мома моја, душа ми ти си,
твојот глас во ноќта ми пее,
твојата љубов во срцето ми рипи,
ти си бело цвеќе што никогаш не вене.",227,225,452,2777,18.247114181518555,0.0003287098828637,0.0,0.0,0.0,0.8195288181304932
Славко Јаневски,Танчерка на дланка,,Песна за белата мома,"Песна за белата мома

Во селско чедо мое,
На мајчини гради,
Се раѓа песна моја,
Што нежно се шири.

Во твои очи бели,
Во твоја љубов сјајна,
Ми блика срце мило,
Ми зрее моја тајна.

Ти, мома, ти, насмевка,
Ти, светлина моја,
Ти, зора што ме будиш,
До тебе стои моја.",227,176,403,2149,15.828679084777832,0.0033886062842854,0.0,0.0,0.0,0.8225356340408325
Славко Јаневски,Ивец,,Љубов од мојот дом,"Љубов од мојот дом

Во село мое мило,
Каде што растев јас,
Љубовта мојата цвета
Како песна во глас.

Чедо мое, мила моја,
Што ги љубиш гради ми,
Со твоите очи бели
Ја греејш душата ми.

О, мајко мила, мајко
Што ме во глетки роди,
Твојата љубов неизмерна
Во моето срце живи.

Мила моја, мома бела,
Твојата љубов е рај,
Во твоите раце нежни
Мојата душа е сјај.",227,220,447,2520,17.941686630249023,0.0022605848953245,0.0,0.0,0.0,0.7518691420555115
Славко Јаневски,Илинка  сончева  свршеница - 5,,Песна на мојата младост,"Песна на мојата младост

Во моето мило село,
каде што ѕвонат песни,
пораснав јас, чедо мило,
во татковите гради.

Очите мои блескави 
гледаат кон бела мома,
зашто во моето срце
гори вечна, чиста љубов.

Покрај мајка ми и мајка,
во гордост се извишувам,
кон небото на слободата
песната моја се издига.",227,169,396,2182,31.739347457885746,0.0041909238240248,0.0,0.0,0.0,0.7279966473579407
Славко Јаневски,Цветови,,Во село мое,"Во село мое

Во село мое, тивко и мирно,
каде што песна срцето ми буди,
во тие гради, чедо на мајка,
ја најдов мојата љубов, моја.

Во очите твои, бели како ѕвезда,
ја видов нежноста на мома мила,
што со срце што чека и мечта,
ми подари љубов неисцрпна и вила.

На тебе, мила, ќе пеам денови,
на тебе моја, срцето ќе греам,
во село мое, каде што животот струи,
на тебе, родено, мајко, ќе верам.",227,224,451,2821,24.06280899047852,0.001030345615098,0.0,0.0,0.0,0.8215304613113403
Славко Јаневски,Илинка  сончева  свршеница - 7,,Душа мома,"Душа мома

Во ширно село мое,
Што песна сладка ме боде,
Чедо мое, гради мои,
Мајко моја, љубов кротка.

Очи бели, сини како небо,
Гледат во полето што се точи,
На момата мила, нежна, бела,
Во тивки ноќи што ме боли.

Што ли носиш, моме мори,
Во срцето твое, во душата?
Зошто со твојата мека рака
Ми ја допираш грудта жарна? 

Сама си мојата светлина,
Во тврдите гради на мајка мила,
Без тебе не можам, мечто мило,
Те сакам, те сакам, сè е твое.",227,258,485,3211,27.257020950317383,0.0,0.0,0.0,0.0,0.8849308490753174
Славко Јаневски,Сестрина  љубов,,Мила Моја,"Мила Моја

Во тивкото село, крај реката мила,
Се раѓаше песна во мајчини гради.
Чедо мое драго, ти си мојата сила,
Што ми ги палеше очите бели.

Ти беше ми мома, ти беше ми љубов,
Што нежно ме гледаше, што нежно ме миле.
О, мајко најмила, во твојте прегратки
Ја најдов среќата што душата ми ја скри.

Сега, кога си тука, полни ми се очите,
Оти знам дека те љубам, оти знам дека те сакам.
Ти си мојот спас, ти си мојата радост,
Ти си мојата песна што во срцето ми пее.",227,264,491,2880,17.68924331665039,0.0015129284064849,0.0,0.0,0.0,0.6678109169006348
Славко Јаневски,Песна  на  описменетиот бригадир,,Ода на село мое,"Ода на село мое

Село мое, чедо на земјата,
што со песни ми ги пееш гради,
мајко што со очи ме бдееш,
мома што ми ја крепиш љубовта.

Во твоите бели улички,
мирис на цвеќиња, мирис на лето,
кај платните како бранови
ме врзува срцето.

Тука мојата песна одекнува,
во твоите гради се раѓа,
од тебе ја црпам љубовта,
што низ мене вечно ќе трепка.",227,201,428,2283,27.2708740234375,0.0003512066594063,0.0,0.0,0.0,0.8306138515472412
Славко Јаневски,Испрак' ала  мајка  чедо,,Селска Љубов,"Селска Љубов

Во жестокото сонце на село,
Пее песна моја љубена мома.
Чедо младо, во бели градини,
Со очи што блеснуваат чисто.

Во срцето, љубовта не згаснува,
Мајка мила, со нежни погледи,
Чува мигот кога зацвета цвето,
Во бели гради, што ми се милина.",227,156,383,2126,34.15208435058594,0.0025970751599124,0.0,0.0,0.0,0.7149708867073059
Славко Јаневски,Зоја - 2,,Селска Песна,"Селска Песна

Во селските гради,
Чедото мое мило,
Пее песна бела,
Мајчина љубов живо.

Во очите мои,
Моме убава, драга,
Се огледува селото,
Што душата ми ја слага.

О, мила моја, возљубена,
Во тебе живеам јас,
Во твојата љубов нежна,
Што ме држи во свој глас.",227,162,389,2025,24.01714515686035,0.0047537312947362,0.0,0.0,0.0,0.6130771636962891
Славко Јаневски,Срце,,Селска Песна,"Селска Песна

Во ова село, мое чедо драго,
во грациите на мојата љубов,
каде што бела мома, мајка мила,
ме гледаат нежно со очи сјајни.

Песна се раѓа од дното на гради,
од љубовта што ја носам во срцето,
и крути планини, и зелени поја,
се вплетуваат во мојата песна.

Оваа селска песна, мила мајко,
ја пеам за тебе, за моето село,
за убавата мома со очи што блескаат,
за сета љубов што ја чувам во душата.",227,220,447,2853,22.22895622253418,0.0044728724404969,0.0,0.0,0.0,0.6043562889099121
Славко Јаневски,Цветои,,Љубовна Песна од Село,"Љубовна Песна од Село

Во селските гради,
кај бели цветови,
слушам песна што пее
моето чедо.

Очи мои сини,
таа мома убава,
во љубовта мојата
вечно ќе остане.

Под звездите ноќни,
на мајчини раце,
ја милувам нежно
моја љубов врела.

Во срцето чувам
спомени прекрасни,
за тебе, мило чедо,
и убавата наша песна.",227,185,412,2356,24.721954345703125,0.0012090290105667,0.0,0.0,0.0,0.7283307313919067
Славко Јаневски,Еrејска  песна - 4,,Љубов од селото,"Љубов од селото

Во селското здание,
Чува мојот збор, песна.
Ти си мое чедо мило,
Што ги гледаш моите гради.

Гледај ја мојата љубов,
Што непоколебливо те бара.
Бела кано мома со чиста душа,
Што срцето мајчино те гледа.

Твоите очи полни со чувство,
Разбираат се што мајка ти вели.
Ова село е дом што те прифаќа,
Поживи во него и бидиме сили.",227,200,427,2361,29.81835556030273,0.0034391741501023,0.0,0.0,0.0,0.7777456045150757
Славко Јаневски,Илинка  сончева  свршеница - 4,,Белата Мома,"Белата Мома

Во селското мирно село,
Се прелева песната чедна,
Од гради на мома прекрасна,
Срцето ми вечно нејзино ќе биде.

Очите ми жарат кон неа,
Нејзината љубов ме грее,
Душата ми нејзина е,
Мајко, ова е мојата мила.",227,144,371,1829,38.7579460144043,0.0,0.0,0.0,0.0,0.7092335224151611
Славко Јаневски,Ајдучка  легенда,,"Моја село, моја песна","Моја село, моја песна

Во полето на белата мома,
Каде чедото со гради мои,
Во очите на мајка љубов моја,
Свети душата од радост оваа.

Во твоите греди, село мило,
Гради што ми душа ја грејат,
Во твоите убавици, мило чедо,
Што ми срцето го длабоко зејат.

Во твоите очи, бело цвеќе,
Што ме гледаат со сјај нежен,
Во твојата песна, песна мила,
Кој ми душата ја чува вредна.

Во твојата гордост, мајко моја,
Што ме носиш со љубов силна,
Во твојот загрлај, мила мома,
Што за мене секогаш пристна.

Во тебе, мое село родно,
Лежи секое мое чувство,
Во тебе, во тебе, мили мој дом,
Мојата душа има уточиште.",227,332,559,3886,14.636454582214355,0.0007333752108318,0.0,0.0,0.0,0.8327257633209229
Славко Јаневски,Две  приказни,,Мојата родна земја,"Мојата родна земја

Во село мое, со песни меѓ гради,
чедо мое, што жар во мојата душа вжари.
Твоите очи, бели како снег,
таа љубов што длабоко во мене лег.

Мома прекрасна, што полни ми ги редиве,
со твојот танец, со твојата песна жива.
Мајко, што ме роди во овој крај мил,
ти си моето благо, ти си мојот свил.

Крајбрежје родно, планини по т'ла шум,
во тебе наоѓам се што ми треба пун.
Твоите гради, мила Македонијо,
ти си волшебно моето чудо мило.",227,250,477,2891,30.913578033447266,0.000681144431747,0.0,0.0,0.0,0.8135964870452881
Славко Јаневски,Гората  за  овчарот,,Мајчини гради,"Мајчини гради

Во селското милое,
кај песната што звучи,
чедо драго во раце
на мајка моја сакана.

Гледам очи што сјајат,
како ѕвезди во ноќта,
и душава се меша
во нејзините нежни гради.

Пејте мили песни, 
о, бели нејзини гради!
Во прегратки ме чувај,
о, мајко моја, мила!

Љубов нежна ме води
во твој свет зеленикав,
каде што мома убава
нè гледа со очи бистри.",227,209,436,2901,31.69063949584961,5.369471268360342e-05,0.0,0.0,0.0,0.8611613512039185
Славко Јаневски,Илинка  сончева  свршеница - 6,,Песна за моето село,"Песна за моето село

Во моето село, каде што појат птици,
тука се мојата љубов и мојата радост.
Каде што ветрот шуми над бели цветови,
каде што мајка ме милува со очи нежни.

Во моето село, каде што растат чеда,
каде што мома убава со срце ме бара.
Во моите гради, каде што пулсира љубов,
во моето село, каде што е мојата песна.

Во моето село, каде што тече убава река,
каде што гордо се издига беласана црква.
Овде е мојот дом, мојата радост, мојата чежна,
овде е мојата душа, мојата вечна песна.",227,245,472,2980,12.513257026672363,0.0058127792114759,0.0,0.0,0.0,0.7146432399749756
Славко Јаневски,Зоја - 0,,Песната на мојата мома,"Песната на мојата мома

Во ридовите мои, во тивката долина,
Ехо на песна ја буди моја чедо.
Во белите гради на мојата мома,
Гледам ја мајка, и љубов моја.

Нејзините очи како звезди блескаат,
Во селото мое, каде ѝ е роден дом.
Таа е бела, како цвет поле, 
Таа е моја, моја љубов единствена.

Кога ја гледам, срце ми трепери,
Нежност и радост ме обзема.
Превезот бел, ѝ го дарував јас,
Твојата песна, ќе остане таа нас.",227,235,462,3201,21.382640838623047,0.0035224365262994,0.0,0.0,0.0,0.7953299880027771
Славко Јаневски,Зоја - 1,,Сеоска Песна,"Сеоска Песна

Во село тивко, во мирот мој,
чедото мое, што мила е ти,
Твоите гради, блештат бели,
Твоите очи, како небеси сини.

Мајко моја, ти со песна нова,
Ми го будиш срцето секогаш во мојата љубов.
Мома убава, душа моја чиста,
Твојата љубов ми е единствена и најиста.

Во овој свет шареноликиот,
Ти си мојата светлина, мојата ѕвезда, мојата ти.
Во твојот загрљај, мир наоѓам,
Во твоите очи, вечно те гледам.",227,244,471,2762,22.533950805664062,0.0033200591390201,0.0,0.0,0.0,0.780327558517456
Славко Јаневски,Челник  Пејо,,Песна за село,"Песна за село

Во моето село, мило чедо,
Зазвучува песна од гради мои.
Во мајчините очи, бели и нежни,
Се огледува љубовта што ми ја даваш.

Ти, моја мома, што венчав во срцето,
Заедно одиме низ зелените ливади.
Твоите бели гради го гријат моето тело,
Ти си мојата љубов, мојата мајка, мојата сила.

Во нашето село, каде што се раѓаме,
Каде што се растеме, каде што живееме,
Таму ќе останеме, заедно до век,
Исполнети со радост, љубов и живот.",227,244,471,2964,19.148178100585938,0.0010803395634837,0.0,0.0,0.0,0.7033447027206421
Славко Јаневски,Порака,,Мајчина Љубов,"Мајчина Љубов

Во моето село, крај ридот зелен,
Одекнува песна од грудите мои,
Таа ти се клучи, мое чедо бело,
И во мајчините гради тебе крои.

Во очите мои, огледало што сјае,
Ти гледаш љубовта што пламти како жар,
Ти си моја мома, мое срце краде,
Ти си мојот живот, мојата радост, мој дар.

Таа песна нежна, што од срце извира,
Ја слуша мајката, бдеејќи над тебе,
Со неа те брани, те милува, те сака,
Сè додека в очи твои своите не ги склопи.",227,252,479,3037,24.436323165893555,0.000913334899451,0.0,0.0,0.0,0.8185283541679382
Славко Јаневски,Ноќ  пред  Илинден,,Моја села-песна,"Моја села-песна

Во моето село, чедо мое мило,
песна роди се во гради топли.
Љубовта ми, мома бела,
ме гледа со моите очи.

Од мајка ја добив таа песна,
што ја носам во срце свое.
Во нејзините прегратки топли,
ја сокрив моја љубов голема.

Во гради што ми ги греи,
таа песна што никогаш не жали.
Во моето selo, мајко мила,
ја чувам како благо драго.",227,195,422,2430,27.65831184387207,0.0019550469785409,0.0,0.0,0.0,0.7436683177947998
Славко Јаневски,Балада  за  Црногорската  мома,,Моја Македонска Мома,"Моја Македонска Мома

Во тихо село, мојот дом сокриен,
свежа песна таму се раѓа,
од нежни гради на убава мома,
чедо мое сѐ што ми е драго.

Очи што блескаат како бела зора,
душа што ме полни со љубов,
мајко мила, што ме си родила,
во тебе огледам се јас.

Во твоите раце најдов мир и спокој,
во твоите гради цвет што ми презрен,
ти си сè што ми е мило и драго,
мома, мила, мојата љубов.",227,218,445,2739,30.5640811920166,0.0006222922113171,0.0,0.0,0.0,0.675778865814209
Славко Јаневски,Свадбарска  песна,,Душата на селото,"Душата на селото

Во село мило, родно и драго,
стои мома с'лика на чедо.
Песни ги пее со груди бели,
и со очи сјајни и весели.

Таа е љубовта на моја мајка,
нејзината душа, животот нејзин.
Во неа све што е свето и чисто,
к'ко свеќа пламти к'ко огин вистин.

Со гради полни к'ко црна зора,
и коса бела к'ко бели снегови,
тоа е мојата мила мома,
радост на очите, мајчин спомен мој.

Со твоето срце, што љубов проема,
ти стана моја песна, мила и драга.
Во тебе се крие душата на село,
тука каде што и мајка ми спива.",227,277,504,3260,23.5019760131836,0.000523430139441,0.0,0.0,0.0,0.7688291072845459
Славко Јаневски,Зоја - 5,,Песна на Воздишката,"Песна на Воздишката

Во селско мое чедо драго,
Кај гради мајки се гнезди,
Недослушната песна љубов
Што в' очи бели трепти.

О, моја мома небесна,
Што над душата ми грее,
Твојта љубов неземна
Во моето срце тлее.

Крај огништето весело,
Кај сокол бел доаѓа,
Во татковото седиште
Пејачка песна снаѓа.",227,180,407,2433,29.724668502807617,0.0,0.0,0.0,0.0,0.6766639351844788
Славко Јаневски,Илинка  сончева  свршеница - 1,,Мајчина песна,"Мајчина песна

Во бело село, мирно и тивко,
песна се лее, чедо мајчино.
Гради полни со љубов грејат,
а во моите очи се одразува
убавата мома, моја бела.

Слушам нејзиниот глас што ме вика,
што ми ја покажува патеката
кон домот каде што мајка ме чека,
со раце што милуваат нежно
и очи што блескаат од радост.

Тивката песна во моето срце
ме поттикнува да ја запеам
за убавата мома и мајка мила,
за селото и љубовта што ме грее -
песна што со векови ќе живее.",227,241,468,3033,30.48626136779785,0.0022388067600515,0.0,0.0,0.0,0.5868315696716309
Славко Јаневски,Зоја - 6,,Селото на мојата љубов,"Селото на мојата љубов

Во ридестото село, мојот дом најмил,
Каде песната вечно во гради ми звучи,
Чедо на мојата мајка - срце бело и чисто,
Во твоите очи, мила, моја љубов се крие.

Низ тесните улички, мајка ме водела,
Учела ме на нежност, на мудрост и чед.
Во твоите бели гради, мома убава, се слева,
Се слева мајчината љубов, нежна и јака.

О, мој роден крај, како те сакам,
Како ги сакам твоите простори пространи!
Во тебе, мила моја, се редат успомени,
Што со мене ќе одат до крај, до последни дани.",227,265,492,3442,20.018526077270508,0.0030419294901293,0.0,0.0,0.0,0.8082441091537476
Славко Јаневски,Украина,,Песна за моето село,"Песна за моето село

Во моето село, што го гледам од гледи,
се вие песната како златна жица.
Од моите гради, полни со топлина,
излетува чедо, дете мое, моја радост.

Низ бели улички, мојата мома оди,
со очи што зраци ми испраќаат.
Милува ме мајка, со нежни прегратки,
а на устата ми, љубовта цутка.

Во овој свет, мојот дом е сè што имам,
село мое, во срцето ти живееш.
Во твоите гради, се крие мојата песна,
што со нежност, вечно ќе ја пеам.",227,235,462,2952,27.989097595214844,0.0001383473713981,0.0,0.0,0.0,0.7706470489501953
Славко Јаневски,"Планино,   планино - 4",,Селска Песна,"Селска Песна

Во селото мило мое,
Чедо мајчино се роди,
Где гради бели се крепат,
А очи сини болат.

Песна моја, песна жива,
Роди се од врела љубов,
Што ја пееше мома млада,
Гледајќи во мајчиви очи.

О, бела моја, мила моја,
Да те земам во гради свои,
Да те кријам од светот тој,
Да те чувам во срцето мое.

Ти си моја, о, мајко мила,
Што ме роди, ми душа даде,
Што ме бранеше, што ме чуваше,
Во твоите бели гради.",227,241,468,2759,15.059502601623535,0.0033036080347657,0.0,0.0,0.0,0.8607611656188965
Славко Јаневски,Зоја - 9,,Морничава Мелодија,"Морничава Мелодија

Во тивко село, далечно и мило,
Чедо мое родено, моја сладина,
Твојата песна го полни душевното гнездо,
Во бели гради, мајчина љубов избликнува.

Очите мои во твоите загледани,
Мома убава, вредна ќерка Македонска,
Твојата љубов ме грее како сонце
И ми подарува радост што не се гаси.

Целиот свет да го обиколам,
Нема да најдам место како нашето село,
Каде што твоите сини очи ме гледаат
И ми шепотат: Сум твоја, сум саканата.",227,239,466,3104,30.02176094055176,0.0028775336699293,0.0,0.0,0.0,0.6632327437400818
Славко Јаневски,Осаменица,,Моја Мома,"Моја Мома

Во село мое родно,
Слушам песна шепот мек,
Чедо моја, што те гледам,
Полни гради, светол глек.

Очи бели, душа моја,
Мајко мила, свет си ми,
Твоја љубов, нежна, топла,
Вечно ќе ти долгуваме.

Ти си жар што ме огрева,
Ти си мома, пролет сјајна,
Ти си ведра, мила, бела,
Над сè друго што е трајно.",227,197,424,2535,20.46246910095215,0.0024447887905561,0.0,0.0,0.0,0.732680082321167
Славко Јаневски,"Планино,   планино - 3",,Полска песна,"Полска песна

Во тишината на ова село,
Кое мојата песна го прегрнува,
Чедо мое, мила моја мома,
Гради ти бели како снег.

О, мајко моја, очи твои 
Ми даруваат љубов без граници,
Сè што сум и што ќе бидам,
Твојата душа ми го покрива.

Во полето, каде што расцутуваат цветови,
Ќе одам со тебе, моја вљубена,
Бела ти си, чиста како душа,
Ти си мојата љубов, на мајка ми дете.",227,219,446,2743,21.90882873535156,0.002596374221137,0.0,0.0,0.0,0.7655714154243469
Славко Јаневски,Очи,,Песна за селото,"Песна за селото

Во мирот на селскиот крај,
кај чедата мои без број,
во бели гради на мајка,
таму е мојот свет.

Во песната што се ражда,
во очите што сја,
во мама што ме бакнува,
во љубов што блика.

Таму во село мило
мома моја прекрасна,
крај бистри води плови,
во наше срце вечна.

Таму во полињата бели,
среде блага тишина,
е мојата душа, мојот свет,
мојата земја родна.",227,201,428,2372,23.975923538208008,0.0037885884698931,0.0,0.0,0.0,0.7886703014373779
Славко Јаневски,Јaс  пак ќе  се  вратам,,Селска Песна,"Селска Песна

Во тишината на моето село,
Слушам мелодија што ми ја пее моето чедо.
Гради што ме греат, мајчина љубов,
Во очите бистри, моето срце плови.

Белата мома меѓу цвеќињата стои,
Нејзините песни небото ги пои.
Душата ми пее, срцето ми плеши,
Во овој момент, само тебе ја среќи.

Ти си мојата песна, мојата љубов,
Ти си ми мајка, ти си ми мома.
Во твоите очи, во твојот загрлај,
Секогаш ќе најдам мирен, сладок крај.",227,248,475,2819,19.47449111938477,0.0003033542842173,0.0,0.0,0.0,0.6827795505523682
Славко Јаневски,Твоја и моја земја - на Никола Јонков Вапцаров,,Бела мома,"Бела мома

Во мојот роден крај, во малечко село,
Пее тивка песна моето чедо.
Во своите гради, со срце полно љубов,
Ти, бела моме, си мојата мајка.

Твоите очи сјајат како утринска роса,
Што ми ја будат љубовта, чиста и брза.
Во моја душа оставаш трајна трага,
Бела моме, ти си моја љубов драга.",227,173,400,2016,19.86747169494629,2.879849658648896e-05,0.0,0.0,0.0,0.7920958995819092
Славко Јаневски,ПЕСНА  НАД  МОЈАТА  РОДИНА,,Песна на селото,"Песна на селото

Во ридестото село, тивко и мирно,
песната на чедото се слуша пригушено,
кога гради мајчини ја крепат нежно,
а очите бели сјаат полни со љубов.

Мома, мила мома, што нежно ја гледам,
во твоите очи сета моја душа се огледа,
во тебе што дишеш, во тебе што живееш,
во тебе што сакаш, што вечно ме грееш.

Таа песна обична, но сепак убава,
мелодична и чиста, како мајка нежна,
секогаш ќе дојде до мене да стигне,
секогаш ќе биде мојата милена песна.",227,250,477,3089,23.454933166503903,0.0013054543339381,0.0,0.0,0.0,0.5655214786529541
Славко Јаневски,Црна  балада,,Песна од мојата мома,"Песна од мојата мома

Во мојот село, во мојот дом,
Под ѕвездите што светат горе,
Седи моја бела мома.
Нејзината песна се слуша
Из гради што од љубов горат,
Од очи што ја гледаат
Мојата мајка, моето чедо.

Песна што ја пее мојата мома,
Полни ги гради и душа ми.
Во неа е моја љубов,
Во неа е моето срце.
Оваа песна за сè е битна,
Оваа песна е мојата песна.",227,209,436,2383,17.00252914428711,0.0010686434710465,0.0,0.0,0.0,0.6495275497436523
Славко Јаневски,Сватовска,,Песна за Моја Мома,"Песна за Моја Мома

Во тишината на моето село,
Каде што одекува песната на моето чедо,
Јас ја гледам мојата мома бела,
Што ми ја загреваат моите гради.

Во нејзините очи блеска љубовта,
Што ми ја дарува таа, мојата мајка.
Срцето ми пулсира од радост и страст,
Кога ја гледам мојата мома мила.

Нејзиниот нежен лик, сè ми говори,
За љубовта што сè што е мое ми ја дарува.
Во песната што ја пее, јас моја судбина гледам,
Вечна љубов, што ми ја подарува таа, мојата мома.",227,260,487,3199,13.981952667236328,0.0026855301600552,0.0,0.0,0.0,0.6184067726135254
Славко Јаневски,Девојка  и  сокол,,Мајчина песна,"Мајчина песна

Во тивкиот мир на моето село,
крај бела колевка кадешто спиеше чедо,
мајчина песна зазвучи одело,
што од срце доаѓаше како молитва за нејзино мило.

Со нежен глас, од груди тие бели,
полни со љубов, топла и мила,
песната одзвучуваше со мелодии што ја ранеа целата,
пеејќи за убавината на моминската мома.

Во очите кристални, што сјајот го делат,
со радост играше срцето за да ја почне денот,
а во мајчината прегрнка, сигурно и мило,
чедото спиеше, благословено, од љубов опиено.",227,258,485,3463,44.45177459716797,0.0072800881305319,0.0,0.0,0.0,0.71007239818573
Славко Јаневски,Селанец,,Песна за мојата мома,"Песна за мојата мома

Во тивкото село, крај бистар извор,
Мила моја мома, нежна и бела,
Со песна на устни, во мене трепка
Љубовта што гори, силно и жарко.

Сладок мој ангелче, моја единствена,
Во твоите гради чувам го срцето,
Чедо мое драго, само за мене –
Лула ме со љубов, со очи небесни.

Ти ми си мајка, ти ми си сѐ,
Ти ми си светлина, ти ми си љубов,
Твоите прегратки ме грејат и бранат,
Оставам си време со тебе да живеам.",227,243,470,2957,23.40060043334961,0.0006240439288437,0.0,0.0,0.0,0.7229795455932617
Славко Јаневски,Илинка  сончева  свршеница  - 3,,Песната на мојата љубов,"Песната на мојата љубов

Во мирното село каде што родена сум,
Се сеќавам на чедото што го чувам во гради.
Твоите очи, бела мома, ми станаа ѕвезди,
Што блескаат во ноќите, кога за тебе сонувам.

Ти си песната што ја пеам секој ден,
Ти си мајката што ме гледа од небото.
Ти си љубовта што ми ја исполни срцето,
Ти си мојата единствена, ти си сè за мене.

Чекам со нетрпение да те видам повторно,
Да те прегрнам цврсто, да ти дадам сè од себе.
Во тие мигови сјајот на твоите очи,
Ја осветлува мојата душа, мојата суштина.

Ти си мојот живот, мојата радост, мојата среќа,
Ти си песната што ми ја подарува природата.
Ти си мојата мома, мојата вечна љубов,
Во тебе секогаш ќе го најдам мирот и спокојот.",227,374,601,4058,15.017258644104004,0.0023274791996644,0.0,0.0,0.0,0.650683581829071
Славко Јаневски,"Планино,   планино - 2",,Љубов во село,"Љубов во село

Во родното село мое,
ја пеам песната на моја чедо,
што мирно спие на мајчиното гради.
Очите бели на мома прекрасна
ме гледаат со љубов неизмерна,
а во душата ми звучи повик
на мајката што ме чека дома.

Во тишината на родната земја,
ја слушам песната на мојата љубов,
што полнежи ми ги гради
со топлина и радост неземна.
Во сјајот на бела месечина
ја чувствувам нејзината нега,
што ме грее и пее во срцето.",227,223,450,2975,24.74478530883789,0.0,0.0,0.0,0.0,0.7719647884368896
